heliost_number,n.s,azimut_angle,x,y,power,net_power
2286,0.998412,53.9017,-48,-35,636.554,1.0647e+06
2287,0.60216,54.737,49.5,-35,383.917,1.06508e+06
2288,0.998723,54.737,-49.5,-35,636.752,1.06572e+06
2289,0.596342,55.5392,51,-35,380.208,1.0661e+06
2290,0.99897,55.5392,-51,-35,636.91,1.06674e+06
2291,0.590701,56.3099,52.5,-35,376.611,1.06712e+06
2292,0.999158,56.3099,-52.5,-35,637.029,1.06775e+06
2293,0.585232,57.0508,54,-35,373.124,1.06813e+06
2294,0.999292,57.0508,-54,-35,637.115,1.06876e+06
2295,0.57993,57.7632,55.5,-35,369.744,1.06913e+06
2296,0.999378,57.7632,-55.5,-35,637.17,1.06977e+06
2297,0.574788,58.4486,57,-35,366.466,1.07014e+06
2298,0.999421,58.4486,-57,-35,637.197,1.07077e+06
2299,0.569802,59.1083,58.5,-35,363.287,1.07114e+06
2300,0.999425,59.1083,-58.5,-35,637.2,1.07177e+06
2301,0.564967,59.7436,60,-35,360.204,1.07213e+06
2302,0.999393,59.7436,-60,-35,637.179,1.07277e+06
2303,0.560277,60.3556,61.5,-35,357.214,1.07313e+06
2304,0.999329,60.3556,-61.5,-35,637.139,1.07377e+06
2305,0.555727,60.9454,63,-35,354.313,1.07412e+06
2306,0.999237,60.9454,-63,-35,637.08,1.07476e+06
2307,0.551313,61.5142,64.5,-35,351.499,1.07511e+06
2308,0.999119,61.5142,-64.5,-35,637.005,1.07575e+06
2309,0.547029,62.0629,66,-35,348.768,1.07609e+06
2310,0.998978,62.0629,-66,-35,636.915,1.07673e+06
2311,0.542871,62.5924,67.5,-35,346.117,1.07708e+06
2312,0.998817,62.5924,-67.5,-35,636.812,1.07771e+06
2313,0.538835,63.1038,69,-35,343.543,1.07806e+06
2314,0.998637,63.1038,-69,-35,636.698,1.07869e+06
2315,0.534916,63.5977,70.5,-35,341.044,1.07904e+06
2316,0.998442,63.5977,-70.5,-35,636.573,1.07967e+06
2317,0.531109,64.0751,72,-35,338.617,1.08001e+06
2318,0.998231,64.0751,-72,-35,636.439,1.08065e+06
2319,0.527411,64.5367,73.5,-35,336.26,1.08098e+06
2320,0.998008,64.5367,-73.5,-35,636.297,1.08162e+06
2321,0.523818,64.9831,75,-35,333.969,1.08195e+06
2322,0.997774,64.9831,-75,-35,636.147,1.08259e+06
2323,0.885684,0,0,-36.5,564.683,1.08315e+06
2324,0.877216,2.35327,1.5,-36.5,559.284,1.08371e+06
2325,0.893866,2.35327,-1.5,-36.5,569.899,1.08428e+06
2326,0.868487,4.6987,3,-36.5,553.718,1.08484e+06
2327,0.901738,4.6987,-3,-36.5,574.918,1.08541e+06
2328,0.859526,7.02842,4.5,-36.5,548.005,1.08596e+06
2329,0.909282,7.02842,-4.5,-36.5,579.728,1.08654e+06
2330,0.850362,9.335,6,-36.5,542.162,1.08708e+06
2331,0.916481,9.335,-6,-36.5,584.318,1.08767e+06
2332,0.841029,11.6115,7.5,-36.5,536.212,1.0882e+06
2333,0.923324,11.6115,-7.5,-36.5,588.68,1.08879e+06
2334,0.831558,13.8514,9,-36.5,530.174,1.08932e+06
2335,0.929803,13.8514,-9,-36.5,592.811,1.08991e+06
2336,0.821984,16.049,10.5,-36.5,524.069,1.09044e+06
2337,0.935913,16.049,-10.5,-36.5,596.707,1.09104e+06
2338,0.812339,18.1992,12,-36.5,517.92,1.09155e+06
2339,0.941655,18.1992,-12,-36.5,600.367,1.09215e+06
2340,0.802655,20.2976,13.5,-36.5,511.746,1.09266e+06
2341,0.947029,20.2976,-13.5,-36.5,603.794,1.09327e+06
2342,0.792963,22.3406,15,-36.5,505.567,1.09377e+06
2343,0.952043,22.3406,-15,-36.5,606.991,1.09438e+06
2344,0.783294,24.3256,16.5,-36.5,499.402,1.09488e+06
2345,0.956704,24.3256,-16.5,-36.5,609.963,1.09549e+06
2346,0.773673,26.2502,18,-36.5,493.268,1.09598e+06
2347,0.961023,26.2502,-18,-36.5,612.716,1.0966e+06
2348,0.764126,28.1132,19.5,-36.5,487.181,1.09708e+06
2349,0.965012,28.1132,-19.5,-36.5,615.259,1.0977e+06
2350,0.754676,29.9136,21,-36.5,481.156,1.09818e+06
2351,0.968685,29.9136,-21,-36.5,617.601,1.0988e+06
2352,0.745343,31.6513,22.5,-36.5,475.206,1.09927e+06
2353,0.972056,31.6513,-22.5,-36.5,619.75,1.09989e+06
2354,0.736145,33.3263,24,-36.5,469.341,1.10036e+06
2355,0.975141,33.3263,-24,-36.5,621.717,1.10098e+06
2356,0.727098,34.9393,25.5,-36.5,463.573,1.10145e+06
2357,0.977957,34.9393,-25.5,-36.5,623.512,1.10207e+06
2358,0.718214,36.4913,27,-36.5,457.909,1.10253e+06
2359,0.980518,36.4913,-27,-36.5,625.145,1.10315e+06
2360,0.709505,37.9835,28.5,-36.5,452.356,1.10361e+06
2361,0.982842,37.9835,-28.5,-36.5,626.627,1.10423e+06
2362,0.700979,39.4174,30,-36.5,446.921,1.10468e+06
2363,0.984943,39.4174,-30,-36.5,627.967,1.10531e+06
2364,0.692643,40.7946,31.5,-36.5,441.606,1.10575e+06
2365,0.986839,40.7946,-31.5,-36.5,629.175,1.10638e+06
2366,0.684503,42.117,33,-36.5,436.416,1.10682e+06
2367,0.988542,42.117,-33,-36.5,630.261,1.10745e+06
2368,0.676561,43.3865,34.5,-36.5,431.353,1.10788e+06
2369,0.990068,43.3865,-34.5,-36.5,631.234,1.10851e+06
2370,0.668821,44.6049,36,-36.5,426.418,1.10893e+06
2371,0.99143,44.6049,-36,-36.5,632.103,1.10957e+06
2372,0.661282,45.7742,37.5,-36.5,421.611,1.10999e+06
2373,0.992641,45.7742,-37.5,-36.5,632.875,1.11062e+06
2374,0.653945,46.8965,39,-36.5,416.933,1.11104e+06
2375,0.993713,46.8965,-39,-36.5,633.558,1.11167e+06
2376,0.646808,47.9737,40.5,-36.5,412.383,1.11208e+06
2377,0.994657,47.9737,-40.5,-36.5,634.16,1.11272e+06
2378,0.63987,49.0078,42,-36.5,407.96,1.11313e+06
2379,0.995485,49.0078,-42,-36.5,634.688,1.11376e+06
2380,0.633128,50.0006,43.5,-36.5,403.661,1.11416e+06
2381,0.996205,50.0006,-43.5,-36.5,635.147,1.1148e+06
2382,0.626578,50.9541,45,-36.5,399.485,1.1152e+06
2383,0.996828,50.9541,-45,-36.5,635.544,1.11583e+06
2384,0.620218,51.87,46.5,-36.5,395.43,1.11623e+06
2385,0.997361,51.87,-46.5,-36.5,635.884,1.11687e+06
2386,0.614042,52.75,48,-36.5,391.493,1.11726e+06
2387,0.997812,52.75,-48,-36.5,636.171,1.11789e+06
2388,0.608048,53.5959,49.5,-36.5,387.671,1.11828e+06
2389,0.998189,53.5959,-49.5,-36.5,636.412,1.11892e+06
2390,0.602229,54.4092,51,-36.5,383.961,1.1193e+06
2391,0.998498,54.4092,-51,-36.5,636.609,1.11994e+06
2392,0.596582,55.1915,52.5,-36.5,380.361,1.12032e+06
2393,0.998746,55.1915,-52.5,-36.5,636.767,1.12096e+06
2394,0.591102,55.9442,54,-36.5,376.867,1.12133e+06
2395,0.998937,55.9442,-54,-36.5,636.889,1.12197e+06
2396,0.585783,56.6688,55.5,-36.5,373.476,1.12234e+06
2397,0.999078,56.6688,-55.5,-36.5,636.979,1.12298e+06
2398,0.580622,57.3665,57,-36.5,370.185,1.12335e+06
2399,0.999173,57.3665,-57,-36.5,637.039,1.12399e+06
2400,0.575612,58.0387,58.5,-36.5,366.991,1.12435e+06
2401,0.999226,58.0387,-58.5,-36.5,637.073,1.12499e+06
2402,0.57075,58.6865,60,-36.5,363.891,1.12535e+06
2403,0.999242,58.6865,-60,-36.5,637.083,1.12599e+06
2404,0.56603,59.311,61.5,-36.5,360.882,1.12635e+06
2405,0.999223,59.311,-61.5,-36.5,637.071,1.12699e+06
2406,0.561448,59.9135,63,-36.5,357.96,1.12735e+06
2407,0.999173,59.9135,-63,-36.5,637.039,1.12798e+06
2408,0.556999,60.4949,64.5,-36.5,355.124,1.12834e+06
2409,0.999096,60.4949,-64.5,-36.5,636.99,1.12898e+06
2410,0.552678,61.0561,66,-36.5,352.369,1.12933e+06
2411,0.998994,61.0561,-66,-36.5,636.925,1.12997e+06
2412,0.548482,61.5981,67.5,-36.5,349.694,1.13032e+06
2413,0.998869,61.5981,-67.5,-36.5,636.845,1.13095e+06
2414,0.544405,62.1218,69,-36.5,347.095,1.1313e+06
2415,0.998723,62.1218,-69,-36.5,636.753,1.13194e+06
2416,0.540445,62.628,70.5,-36.5,344.57,1.13228e+06
2417,0.99856,62.628,-70.5,-36.5,636.648,1.13292e+06
2418,0.536596,63.1175,72,-36.5,342.116,1.13326e+06
2419,0.99838,63.1175,-72,-36.5,636.534,1.1339e+06
2420,0.532855,63.5911,73.5,-36.5,339.73,1.13424e+06
2421,0.998186,63.5911,-73.5,-36.5,636.41,1.13487e+06
2422,0.529217,64.0494,75,-36.5,337.411,1.13521e+06
2423,0.99798,64.0494,-75,-36.5,636.278,1.13585e+06
2424,0.885293,0,0,-38,564.433,1.13641e+06
2425,0.877086,2.26053,1.5,-38,559.201,1.13697e+06
2426,0.893231,2.26053,-1.5,-38,569.494,1.13754e+06
2427,0.868633,4.51397,3,-38,553.812,1.13809e+06
2428,0.900879,4.51397,-3,-38,574.37,1.13867e+06
2429,0.859961,6.75354,4.5,-38,548.282,1.13922e+06
2430,0.90822,6.75354,-4.5,-38,579.051,1.13979e+06
2431,0.851097,8.97262,6,-38,542.631,1.14034e+06
2432,0.915239,8.97262,-6,-38,583.526,1.14092e+06
2433,0.842069,11.1649,7.5,-38,536.875,1.14146e+06
2434,0.921924,11.1649,-7.5,-38,587.788,1.14205e+06
2435,0.832908,13.3245,9,-38,531.034,1.14258e+06
2436,0.928269,13.3245,-9,-38,591.833,1.14317e+06
2437,0.823645,15.4463,10.5,-38,525.128,1.14369e+06
2438,0.934268,15.4463,-10.5,-38,595.658,1.14429e+06
2439,0.814308,17.5256,12,-38,519.176,1.14481e+06
2440,0.93992,17.5256,-12,-38,599.262,1.14541e+06
2441,0.804928,19.5583,13.5,-38,513.195,1.14592e+06
2442,0.945227,19.5583,-13.5,-38,602.645,1.14652e+06
2443,0.795534,21.541,15,-38,507.206,1.14703e+06
2444,0.950194,21.541,-15,-38,605.812,1.14764e+06
2445,0.786151,23.471,16.5,-38,501.224,1.14814e+06
2446,0.954827,23.471,-16.5,-38,608.766,1.14875e+06
2447,0.776807,25.3462,18,-38,495.266,1.14924e+06
2448,0.959134,25.3462,-18,-38,611.512,1.14985e+06
2449,0.767524,27.165,19.5,-38,489.347,1.15034e+06
2450,0.963128,27.165,-19.5,-38,614.058,1.15096e+06
2451,0.758324,28.9264,21,-38,483.482,1.15144e+06
2452,0.966818,28.9264,-21,-38,616.411,1.15206e+06
2453,0.749226,30.63,22.5,-38,477.681,1.15253e+06
2454,0.97022,30.63,-22.5,-38,618.58,1.15315e+06
2455,0.740248,32.2756,24,-38,471.957,1.15362e+06
2456,0.973346,32.2756,-24,-38,620.573,1.15424e+06
2457,0.731404,33.8637,25.5,-38,466.319,1.15471e+06
2458,0.976211,33.8637,-25.5,-38,622.4,1.15533e+06
2459,0.722708,35.3948,27,-38,460.775,1.15579e+06
2460,0.97883,35.3948,-27,-38,624.069,1.15642e+06
2461,0.714171,36.8699,28.5,-38,455.332,1.15687e+06
2462,0.981217,36.8699,-28.5,-38,625.591,1.1575e+06
2463,0.705802,38.2902,30,-38,449.996,1.15795e+06
2464,0.983386,38.2902,-30,-38,626.974,1.15858e+06
2465,0.697608,39.6569,31.5,-38,444.771,1.15902e+06
2466,0.985353,39.6569,-31.5,-38,628.228,1.15965e+06
2467,0.689594,40.9717,33,-38,439.662,1.16009e+06
2468,0.987131,40.9717,-33,-38,629.361,1.16072e+06
2469,0.681765,42.2361,34.5,-38,434.671,1.16115e+06
2470,0.988732,42.2361,-34.5,-38,630.383,1.16178e+06
2471,0.674124,43.4518,36,-38,429.799,1.16221e+06
2472,0.990171,43.4518,-36,-38,631.3,1.16284e+06
2473,0.666672,44.6206,37.5,-38,425.048,1.16327e+06
2474,0.991459,44.6206,-37.5,-38,632.121,1.1639e+06
2475,0.65941,45.7441,39,-38,420.418,1.16432e+06
2476,0.992608,45.7441,-39,-38,632.853,1.16496e+06
2477,0.652337,46.8241,40.5,-38,415.909,1.16537e+06
2478,0.993628,46.8241,-40.5,-38,633.504,1.166e+06
2479,0.645453,47.8624,42,-38,411.519,1.16642e+06
2480,0.99453,47.8624,-42,-38,634.079,1.16705e+06
2481,0.638754,48.8607,43.5,-38,407.248,1.16746e+06
2482,0.995323,48.8607,-43.5,-38,634.584,1.16809e+06
2483,0.63224,49.8208,45,-38,403.095,1.1685e+06
2484,0.996016,49.8208,-45,-38,635.027,1.16913e+06
2485,0.625906,50.7442,46.5,-38,399.057,1.16953e+06
2486,0.996618,50.7442,-46.5,-38,635.41,1.17016e+06
2487,0.61975,51.6325,48,-38,395.132,1.17056e+06
2488,0.997136,51.6325,-48,-38,635.741,1.1712e+06
2489,0.613767,52.4874,49.5,-38,391.317,1.17159e+06
2490,0.997578,52.4874,-49.5,-38,636.022,1.17222e+06
2491,0.607954,53.3103,51,-38,387.611,1.17261e+06
2492,0.997949,53.3103,-51,-38,636.259,1.17325e+06
2493,0.602307,54.1026,52.5,-38,384.011,1.17363e+06
2494,0.998257,54.1026,-52.5,-38,636.455,1.17427e+06
2495,0.596822,54.8658,54,-38,380.514,1.17465e+06
2496,0.998506,54.8658,-54,-38,636.614,1.17528e+06
2497,0.591493,55.6012,55.5,-38,377.116,1.17566e+06
2498,0.998702,55.6012,-55.5,-38,636.739,1.1763e+06
2499,0.586318,56.3099,57,-38,373.816,1.17667e+06
2500,0.998849,56.3099,-57,-38,636.833,1.17731e+06
2501,0.58129,56.9933,58.5,-38,370.611,1.17768e+06
2502,0.998952,56.9933,-58.5,-38,636.899,1.17832e+06
2503,0.576406,57.6526,60,-38,367.497,1.17868e+06
2504,0.999016,57.6526,-60,-38,636.939,1.17932e+06
2505,0.571662,58.2887,61.5,-38,364.472,1.17969e+06
2506,0.999043,58.2887,-61.5,-38,636.956,1.18032e+06
2507,0.567052,58.9027,63,-38,361.533,1.18068e+06
2508,0.999036,58.9027,-63,-38,636.952,1.18132e+06
2509,0.562573,59.4957,64.5,-38,358.678,1.18168e+06
2510,0.999,59.4957,-64.5,-38,636.929,1.18232e+06
2511,0.558221,60.0685,66,-38,355.903,1.18267e+06
2512,0.998937,60.0685,-66,-38,636.889,1.18331e+06
2513,0.55399,60.6221,67.5,-38,353.206,1.18366e+06
2514,0.99885,60.6221,-67.5,-38,636.833,1.1843e+06
2515,0.549878,61.1573,69,-38,350.584,1.18465e+06
2516,0.99874,61.1573,-69,-38,636.763,1.18529e+06
2517,0.545881,61.675,70.5,-38,348.035,1.18563e+06
2518,0.99861,61.675,-70.5,-38,636.68,1.18627e+06
2519,0.541993,62.1759,72,-38,345.557,1.18662e+06
2520,0.998462,62.1759,-72,-38,636.586,1.18725e+06
2521,0.538213,62.6607,73.5,-38,343.146,1.1876e+06
2522,0.998299,62.6607,-73.5,-38,636.482,1.18823e+06
2523,0.534535,63.1302,75,-38,340.802,1.18857e+06
2524,0.99812,63.1302,-75,-38,636.368,1.18921e+06
2525,0.884884,0,0,-39.5,564.172,1.18977e+06
2526,0.876924,2.17466,1.5,-39.5,559.097,1.19033e+06
2527,0.892591,2.17466,-1.5,-39.5,569.086,1.1909e+06
2528,0.868733,4.34325,3,-39.5,553.875,1.19146e+06
2529,0.900026,4.34325,-3,-39.5,573.826,1.19203e+06
2530,0.860334,6.49936,4.5,-39.5,548.52,1.19258e+06
2531,0.907173,6.49936,-4.5,-39.5,578.383,1.19316e+06
2532,0.851752,8.63713,6,-39.5,543.049,1.1937e+06
2533,0.914018,8.63713,-6,-39.5,582.747,1.19428e+06
2534,0.843014,10.751,7.5,-39.5,537.477,1.19482e+06
2535,0.920552,10.751,-7.5,-39.5,586.913,1.19541e+06
2536,0.834146,12.8356,9,-39.5,531.824,1.19594e+06
2537,0.926765,12.8356,-9,-39.5,590.875,1.19653e+06
2538,0.825177,14.8863,10.5,-39.5,526.105,1.19706e+06
2539,0.932655,14.8863,-10.5,-39.5,594.629,1.19765e+06
2540,0.816134,16.8987,12,-39.5,520.339,1.19817e+06
2541,0.938218,16.8987,-12,-39.5,598.176,1.19877e+06
2542,0.807043,18.869,13.5,-39.5,514.544,1.19928e+06
2543,0.943456,18.869,-13.5,-39.5,601.516,1.19989e+06
2544,0.797932,20.7941,15,-39.5,508.735,1.20039e+06
2545,0.948373,20.7941,-15,-39.5,604.651,1.201e+06
2546,0.788825,22.6713,16.5,-39.5,502.929,1.2015e+06
2547,0.952973,22.6713,-16.5,-39.5,607.584,1.20211e+06
2548,0.779747,24.4986,18,-39.5,497.14,1.20261e+06
2549,0.957265,24.4986,-18,-39.5,610.32,1.20322e+06
2550,0.770718,26.2742,19.5,-39.5,491.384,1.20371e+06
2551,0.961257,26.2742,-19.5,-39.5,612.865,1.20432e+06
2552,0.76176,27.9971,21,-39.5,485.673,1.20481e+06
2553,0.96496,27.9971,-21,-39.5,615.226,1.20542e+06
2554,0.752891,29.6667,22.5,-39.5,480.018,1.2059e+06
2555,0.968385,29.6667,-22.5,-39.5,617.41,1.20652e+06
2556,0.744128,31.2827,24,-39.5,474.431,1.20699e+06
2557,0.971546,31.2827,-24,-39.5,619.425,1.20761e+06
2558,0.735486,32.8451,25.5,-39.5,468.921,1.20808e+06
2559,0.974455,32.8451,-25.5,-39.5,621.28,1.2087e+06
2560,0.726976,34.3543,27,-39.5,463.496,1.20917e+06
2561,0.977124,34.3543,-27,-39.5,622.982,1.20979e+06
2562,0.718611,35.8112,28.5,-39.5,458.162,1.21025e+06
2563,0.979568,35.8112,-28.5,-39.5,624.54,1.21087e+06
2564,0.710399,37.2164,30,-39.5,452.926,1.21132e+06
2565,0.9818,37.2164,-30,-39.5,625.963,1.21195e+06
2566,0.702347,38.5713,31.5,-39.5,447.793,1.2124e+06
2567,0.983833,38.5713,-31.5,-39.5,627.259,1.21303e+06
2568,0.694463,39.8768,33,-39.5,442.766,1.21347e+06
2569,0.985679,39.8768,-33,-39.5,628.436,1.2141e+06
2570,0.68675,41.1345,34.5,-39.5,437.849,1.21453e+06
2571,0.987352,41.1345,-34.5,-39.5,629.503,1.21516e+06
2572,0.679213,42.3458,36,-39.5,433.043,1.2156e+06
2573,0.988863,42.3458,-36,-39.5,630.466,1.21623e+06
2574,0.671852,43.5121,37.5,-39.5,428.35,1.21666e+06
2575,0.990224,43.5121,-37.5,-39.5,631.334,1.21729e+06
2576,0.66467,44.6351,39,-39.5,423.771,1.21771e+06
2577,0.991446,44.6351,-39,-39.5,632.113,1.21834e+06
2578,0.657666,45.7162,40.5,-39.5,419.306,1.21876e+06
2579,0.992539,45.7162,-40.5,-39.5,632.809,1.2194e+06
2580,0.65084,46.757,42,-39.5,414.954,1.21981e+06
2581,0.993512,46.757,-42,-39.5,633.43,1.22044e+06
2582,0.644191,47.7591,43.5,-39.5,410.715,1.22085e+06
2583,0.994376,47.7591,-43.5,-39.5,633.981,1.22149e+06
2584,0.637717,48.7241,45,-39.5,406.587,1.2219e+06
2585,0.995139,48.7241,-45,-39.5,634.467,1.22253e+06
2586,0.631416,49.6534,46.5,-39.5,402.57,1.22293e+06
2587,0.995808,49.6534,-46.5,-39.5,634.894,1.22357e+06
2588,0.625285,50.5485,48,-39.5,398.661,1.22397e+06
2589,0.996392,50.5485,-48,-39.5,635.266,1.2246e+06
2590,0.61932,51.4108,49.5,-39.5,394.858,1.225e+06
2591,0.996897,51.4108,-49.5,-39.5,635.588,1.22563e+06
2592,0.613519,52.2419,51,-39.5,391.159,1.22602e+06
2593,0.99733,52.2419,-51,-39.5,635.864,1.22666e+06
2594,0.607878,53.0429,52.5,-39.5,387.563,1.22705e+06
2595,0.997697,53.0429,-52.5,-39.5,636.098,1.22768e+06
2596,0.602393,53.8152,54,-39.5,384.066,1.22807e+06
2597,0.998003,53.8152,-54,-39.5,636.293,1.2287e+06
2598,0.59706,54.5601,55.5,-39.5,380.666,1.22908e+06
2599,0.998254,54.5601,-55.5,-39.5,636.453,1.22972e+06
2600,0.591876,55.2787,57,-39.5,377.36,1.2301e+06
2601,0.998454,55.2787,-57,-39.5,636.581,1.23073e+06
2602,0.586836,55.9722,58.5,-39.5,374.147,1.23111e+06
2603,0.998608,55.9722,-58.5,-39.5,636.679,1.23174e+06
2604,0.581935,56.6418,60,-39.5,371.022,1.23212e+06
2605,0.998719,56.6418,-60,-39.5,636.75,1.23275e+06
2606,0.577171,57.2883,61.5,-39.5,367.985,1.23312e+06
2607,0.998792,57.2883,-61.5,-39.5,636.797,1.23376e+06
2608,0.572539,57.9129,63,-39.5,365.032,1.23412e+06
2609,0.99883,57.9129,-63,-39.5,636.821,1.23476e+06
2610,0.568035,58.5166,64.5,-39.5,362.16,1.23512e+06
2611,0.998836,58.5166,-64.5,-39.5,636.825,1.23576e+06
2612,0.563655,59.1001,66,-39.5,359.368,1.23612e+06
2613,0.998813,59.1001,-66,-39.5,636.81,1.23675e+06
2614,0.559395,59.6645,67.5,-39.5,356.652,1.23711e+06
2615,0.998764,59.6645,-67.5,-39.5,636.778,1.23775e+06
2616,0.555252,60.2104,69,-39.5,354.01,1.2381e+06
2617,0.99869,60.2104,-69,-39.5,636.731,1.23874e+06
2618,0.551221,60.7388,70.5,-39.5,351.44,1.23909e+06
2619,0.998595,60.7388,-70.5,-39.5,636.671,1.23973e+06
2620,0.547299,61.2503,72,-39.5,348.94,1.24008e+06
2621,0.99848,61.2503,-72,-39.5,636.597,1.24071e+06
2622,0.543483,61.7458,73.5,-39.5,346.506,1.24106e+06
2623,0.998347,61.7458,-73.5,-39.5,636.513,1.2417e+06
2624,0.539769,62.2257,75,-39.5,344.138,1.24204e+06
2625,0.998199,62.2257,-75,-39.5,636.418,1.24268e+06
2626,0.884462,0,0,-41,563.903,1.24324e+06
2627,0.876737,2.09527,1.5,-41,558.978,1.2438e+06
2628,0.891949,2.09527,-1.5,-41,568.677,1.24437e+06
2629,0.868793,4.18488,3,-41,553.913,1.24492e+06
2630,0.899182,4.18488,-3,-41,573.288,1.24549e+06
2631,0.860652,6.2635,4.5,-41,548.723,1.24604e+06
2632,0.906144,6.2635,-4.5,-41,577.727,1.24662e+06
2633,0.852338,8.32565,6,-41,543.422,1.24716e+06
2634,0.912823,8.32565,-6,-41,581.985,1.24775e+06
2635,0.843873,10.3663,7.5,-41,538.025,1.24828e+06
2636,0.919209,10.3663,-7.5,-41,586.057,1.24887e+06
2637,0.835283,12.3808,9,-41,532.548,1.2494e+06
2638,0.925296,12.3808,-9,-41,589.937,1.24999e+06
2639,0.826593,14.3646,10.5,-41,527.008,1.25052e+06
2640,0.931077,14.3646,-10.5,-41,593.624,1.25111e+06
2641,0.817828,16.3139,12,-41,521.42,1.25163e+06
2642,0.936552,16.3139,-12,-41,597.114,1.25223e+06
2643,0.809013,18.2251,13.5,-41,515.8,1.25275e+06
2644,0.94172,18.2251,-13.5,-41,600.409,1.25335e+06
2645,0.800173,20.0952,15,-41,510.163,1.25386e+06
2646,0.946584,20.0952,-15,-41,603.51,1.25446e+06
2647,0.79133,21.9218,16.5,-41,504.525,1.25497e+06
2648,0.951148,21.9218,-16.5,-41,606.42,1.25557e+06
2649,0.782507,23.7026,18,-41,498.9,1.25607e+06
2650,0.95542,23.7026,-18,-41,609.143,1.25668e+06
2651,0.773724,25.4362,19.5,-41,493.3,1.25717e+06
2652,0.959406,25.4362,-19.5,-41,611.685,1.25778e+06
2653,0.765,27.1213,21,-41,487.739,1.25827e+06
2654,0.963116,27.1213,-21,-41,614.05,1.25889e+06
2655,0.756354,28.7571,22.5,-41,482.226,1.25937e+06
2656,0.96656,28.7571,-22.5,-41,616.246,1.25999e+06
2657,0.747801,30.3432,24,-41,476.773,1.26046e+06
2658,0.969749,30.3432,-24,-41,618.279,1.26108e+06
2659,0.739356,31.8796,25.5,-41,471.388,1.26155e+06
2660,0.972695,31.8796,-25.5,-41,620.157,1.26217e+06
2661,0.73103,33.3664,27,-41,466.08,1.26264e+06
2662,0.975409,33.3664,-27,-41,621.888,1.26326e+06
2663,0.722835,34.804,28.5,-41,460.855,1.26372e+06
2664,0.977904,34.804,-28.5,-41,623.479,1.26434e+06
2665,0.71478,36.1932,30,-41,455.72,1.2648e+06
2666,0.980192,36.1932,-30,-41,624.938,1.26542e+06
2667,0.706872,37.5348,31.5,-41,450.678,1.26588e+06
2668,0.982286,37.5348,-31.5,-41,626.273,1.2665e+06
2669,0.699119,38.8298,33,-41,445.735,1.26695e+06
2670,0.984196,38.8298,-33,-41,627.491,1.26758e+06
2671,0.691525,40.0794,34.5,-41,440.893,1.26802e+06
2672,0.985936,40.0794,-34.5,-41,628.6,1.26864e+06
2673,0.684093,41.2847,36,-41,436.155,1.26908e+06
2674,0.987515,41.2847,-36,-41,629.606,1.26971e+06
2675,0.676828,42.4471,37.5,-41,431.523,1.27014e+06
2676,0.988945,42.4471,-37.5,-41,630.518,1.27077e+06
2677,0.669729,43.5679,39,-41,426.997,1.2712e+06
2678,0.990236,43.5679,-39,-41,631.341,1.27183e+06
2679,0.662799,44.6485,40.5,-41,422.578,1.27225e+06
2680,0.991399,44.6485,-40.5,-41,632.082,1.27289e+06
2681,0.656037,45.6903,42,-41,418.267,1.2733e+06
2682,0.992441,45.6903,-42,-41,632.747,1.27394e+06
2683,0.649442,46.6946,43.5,-41,414.063,1.27435e+06
2684,0.993373,46.6946,-43.5,-41,633.342,1.27498e+06
2685,0.643014,47.663,45,-41,409.964,1.27539e+06
2686,0.994203,47.663,-45,-41,633.871,1.27603e+06
2687,0.636751,48.5967,46.5,-41,405.971,1.27643e+06
2688,0.994938,48.5967,-46.5,-41,634.339,1.27707e+06
2689,0.63065,49.4972,48,-41,402.081,1.27747e+06
2690,0.995586,49.4972,-48,-41,634.752,1.2781e+06
2691,0.624709,50.3656,49.5,-41,398.294,1.2785e+06
2692,0.996154,50.3656,-49.5,-41,635.114,1.27914e+06
2693,0.618925,51.2034,51,-41,394.606,1.27953e+06
2694,0.996647,51.2034,-51,-41,635.429,1.28017e+06
2695,0.613295,52.0119,52.5,-41,391.017,1.28056e+06
2696,0.997072,52.0119,-52.5,-41,635.7,1.2812e+06
2697,0.607816,52.7921,54,-41,387.523,1.28158e+06
2698,0.997435,52.7921,-54,-41,635.931,1.28222e+06
2699,0.602485,53.5453,55.5,-41,384.124,1.2826e+06
2700,0.997741,53.5453,-55.5,-41,636.126,1.28324e+06
2701,0.597297,54.2726,57,-41,380.816,1.28362e+06
2702,0.997993,54.2726,-57,-41,636.287,1.28426e+06
2703,0.592249,54.9751,58.5,-41,377.598,1.28463e+06
2704,0.998197,54.9751,-58.5,-41,636.417,1.28527e+06
2705,0.587337,55.6539,60,-41,374.466,1.28564e+06
2706,0.998357,55.6539,-60,-41,636.519,1.28628e+06
2707,0.582558,56.3099,61.5,-41,371.42,1.28665e+06
2708,0.998477,56.3099,-61.5,-41,636.595,1.28729e+06
2709,0.577908,56.9442,63,-41,368.455,1.28766e+06
2710,0.998559,56.9442,-63,-41,636.648,1.28829e+06
2711,0.573384,57.5576,64.5,-41,365.57,1.28866e+06
2712,0.998608,57.5576,-64.5,-41,636.679,1.2893e+06
2713,0.568981,58.1509,66,-41,362.763,1.28966e+06
2714,0.998625,58.1509,-66,-41,636.69,1.2903e+06
2715,0.564696,58.7252,67.5,-41,360.031,1.29066e+06
2716,0.998614,58.7252,-67.5,-41,636.683,1.29129e+06
2717,0.560525,59.2811,69,-41,357.372,1.29165e+06
