heliost_number,n.s,azimut_angle,x,y,power,net_power
1501,0.84008,70.7873,66,-23,730.404,1.1141e+06
1502,0.84008,70.7873,-66,-23,730.404,1.11483e+06
1503,0.837821,71.1839,67.5,-23,728.44,1.11556e+06
1504,0.837821,71.1839,-67.5,-23,728.44,1.11629e+06
1505,0.83563,71.5651,69,-23,726.535,1.11702e+06
1506,0.83563,71.5651,-69,-23,726.535,1.11774e+06
1507,0.833504,71.9315,70.5,-23,724.686,1.11847e+06
1508,0.833504,71.9315,-70.5,-23,724.686,1.11919e+06
1509,0.831441,72.2842,72,-23,722.893,1.11992e+06
1510,0.831441,72.2842,-72,-23,722.893,1.12064e+06
1511,0.829439,72.6238,73.5,-23,721.152,1.12136e+06
1512,0.829439,72.6238,-73.5,-23,721.152,1.12208e+06
1513,0.827494,72.951,75,-23,719.461,1.1228e+06
1514,0.827494,72.951,-75,-23,719.461,1.12352e+06
1515,0.993722,0,0,-24.5,863.987,1.12438e+06
1516,0.993446,3.50353,1.5,-24.5,863.747,1.12525e+06
1517,0.993446,3.50353,-1.5,-24.5,863.747,1.12611e+06
1518,0.992625,6.98106,3,-24.5,863.033,1.12697e+06
1519,0.992625,6.98106,-3,-24.5,863.033,1.12784e+06
1520,0.991273,10.4077,4.5,-24.5,861.858,1.1287e+06
1521,0.991273,10.4077,-4.5,-24.5,861.858,1.12956e+06
1522,0.989414,13.7608,6,-24.5,860.242,1.13042e+06
1523,0.989414,13.7608,-6,-24.5,860.242,1.13128e+06
1524,0.987081,17.0205,7.5,-24.5,858.213,1.13214e+06
1525,0.987081,17.0205,-7.5,-24.5,858.213,1.133e+06
1526,0.984311,20.1707,9,-24.5,855.805,1.13385e+06
1527,0.984311,20.1707,-9,-24.5,855.805,1.13471e+06
1528,0.981148,23.1986,10.5,-24.5,853.055,1.13556e+06
1529,0.981148,23.1986,-10.5,-24.5,853.055,1.13642e+06
1530,0.977639,26.0954,12,-24.5,850.004,1.13727e+06
1531,0.977639,26.0954,-12,-24.5,850.004,1.13812e+06
1532,0.97383,28.8557,13.5,-24.5,846.692,1.13896e+06
1533,0.97383,28.8557,-13.5,-24.5,846.692,1.13981e+06
1534,0.96977,31.4768,15,-24.5,843.162,1.14065e+06
1535,0.96977,31.4768,-15,-24.5,843.162,1.14149e+06
1536,0.965505,33.9591,16.5,-24.5,839.454,1.14233e+06
1537,0.965505,33.9591,-16.5,-24.5,839.454,1.14317e+06
1538,0.961078,36.3045,18,-24.5,835.605,1.14401e+06
1539,0.961078,36.3045,-18,-24.5,835.605,1.14485e+06
1540,0.95653,38.5169,19.5,-24.5,831.651,1.14568e+06
1541,0.95653,38.5169,-19.5,-24.5,831.651,1.14651e+06
1542,0.951898,40.6013,21,-24.5,827.623,1.14734e+06
1543,0.951898,40.6013,-21,-24.5,827.623,1.14816e+06
1544,0.947216,42.5634,22.5,-24.5,823.552,1.14899e+06
1545,0.947216,42.5634,-22.5,-24.5,823.552,1.14981e+06
1546,0.942513,44.4093,24,-24.5,819.463,1.15063e+06
1547,0.942513,44.4093,-24,-24.5,819.463,1.15145e+06
1548,0.937814,46.1458,25.5,-24.5,815.378,1.15226e+06
1549,0.937814,46.1458,-25.5,-24.5,815.378,1.15308e+06
1550,0.933141,47.7792,27,-24.5,811.316,1.15389e+06
1551,0.933141,47.7792,-27,-24.5,811.316,1.1547e+06
1552,0.928514,49.316,28.5,-24.5,807.292,1.15551e+06
1553,0.928514,49.316,-28.5,-24.5,807.292,1.15632e+06
1554,0.923947,50.7626,30,-24.5,803.321,1.15712e+06
1555,0.923947,50.7626,-30,-24.5,803.321,1.15792e+06
1556,0.919453,52.125,31.5,-24.5,799.414,1.15872e+06
1557,0.919453,52.125,-31.5,-24.5,799.414,1.15952e+06
1558,0.915042,53.4089,33,-24.5,795.579,1.16032e+06
1559,0.915042,53.4089,-33,-24.5,795.579,1.16111e+06
1560,0.910722,54.6197,34.5,-24.5,791.823,1.16191e+06
1561,0.910722,54.6197,-34.5,-24.5,791.823,1.1627e+06
1562,0.906498,55.7625,36,-24.5,788.151,1.16349e+06
1563,0.906498,55.7625,-36,-24.5,788.151,1.16427e+06
1564,0.902376,56.8421,37.5,-24.5,784.567,1.16506e+06
1565,0.902376,56.8421,-37.5,-24.5,784.567,1.16584e+06
1566,0.898358,57.8627,39,-24.5,781.073,1.16662e+06
1567,0.898358,57.8627,-39,-24.5,781.073,1.16741e+06
1568,0.894446,58.8287,40.5,-24.5,777.672,1.16818e+06
1569,0.894446,58.8287,-40.5,-24.5,777.672,1.16896e+06
1570,0.890641,59.7436,42,-24.5,774.364,1.16974e+06
1571,0.890641,59.7436,-42,-24.5,774.364,1.17051e+06
1572,0.886942,60.611,43.5,-24.5,771.148,1.17128e+06
1573,0.886942,60.611,-43.5,-24.5,771.148,1.17205e+06
1574,0.883349,61.4342,45,-24.5,768.024,1.17282e+06
1575,0.883349,61.4342,-45,-24.5,768.024,1.17359e+06
1576,0.879861,62.2161,46.5,-24.5,764.992,1.17435e+06
1577,0.879861,62.2161,-46.5,-24.5,764.992,1.17512e+06
1578,0.876477,62.9595,48,-24.5,762.049,1.17588e+06
1579,0.876477,62.9595,-48,-24.5,762.049,1.17664e+06
1580,0.873193,63.6669,49.5,-24.5,759.193,1.1774e+06
1581,0.873193,63.6669,-49.5,-24.5,759.193,1.17816e+06
1582,0.870008,64.3407,51,-24.5,756.424,1.17892e+06
1583,0.870008,64.3407,-51,-24.5,756.424,1.17967e+06
1584,0.866919,64.9831,52.5,-24.5,753.739,1.18043e+06
1585,0.866919,64.9831,-52.5,-24.5,753.739,1.18118e+06
1586,0.863924,65.596,54,-24.5,751.135,1.18193e+06
1587,0.863924,65.596,-54,-24.5,751.135,1.18268e+06
1588,0.86102,66.1814,55.5,-24.5,748.61,1.18343e+06
1589,0.86102,66.1814,-55.5,-24.5,748.61,1.18418e+06
1590,0.858204,66.7408,57,-24.5,746.162,1.18493e+06
1591,0.858204,66.7408,-57,-24.5,746.162,1.18567e+06
1592,0.855474,67.2759,58.5,-24.5,743.788,1.18642e+06
1593,0.855474,67.2759,-58.5,-24.5,743.788,1.18716e+06
1594,0.852826,67.7882,60,-24.5,741.486,1.1879e+06
1595,0.852826,67.7882,-60,-24.5,741.486,1.18864e+06
1596,0.850258,68.2789,61.5,-24.5,739.253,1.18938e+06
1597,0.850258,68.2789,-61.5,-24.5,739.253,1.19012e+06
1598,0.847767,68.7495,63,-24.5,737.088,1.19086e+06
1599,0.847767,68.7495,-63,-24.5,737.088,1.1916e+06
1600,0.845351,69.201,64.5,-24.5,734.987,1.19233e+06
1601,0.845351,69.201,-64.5,-24.5,734.987,1.19307e+06
1602,0.843007,69.6345,66,-24.5,732.948,1.1938e+06
1603,0.843007,69.6345,-66,-24.5,732.948,1.19453e+06
1604,0.840732,70.051,67.5,-24.5,730.97,1.19526e+06
1605,0.840732,70.051,-67.5,-24.5,730.97,1.19599e+06
1606,0.838523,70.4514,69,-24.5,729.05,1.19672e+06
1607,0.838523,70.4514,-69,-24.5,729.05,1.19745e+06
1608,0.836379,70.8368,70.5,-24.5,727.186,1.19818e+06
1609,0.836379,70.8368,-70.5,-24.5,727.186,1.19891e+06
1610,0.834297,71.2077,72,-24.5,725.376,1.19963e+06
1611,0.834297,71.2077,-72,-24.5,725.376,1.20036e+06
1612,0.832275,71.5651,73.5,-24.5,723.617,1.20108e+06
1613,0.832275,71.5651,-73.5,-24.5,723.617,1.2018e+06
1614,0.83031,71.9095,75,-24.5,721.909,1.20253e+06
1615,0.83031,71.9095,-75,-24.5,721.909,1.20325e+06
1616,0.992,0,0,-26,862.49,1.20411e+06
1617,0.991745,3.30192,1.5,-26,862.268,1.20497e+06
1618,0.991745,3.30192,-1.5,-26,862.268,1.20583e+06
1619,0.990985,6.58195,3,-26,861.608,1.2067e+06
1620,0.990985,6.58195,-3,-26,861.608,1.20756e+06
1621,0.989733,9.81929,4.5,-26,860.519,1.20842e+06
1622,0.989733,9.81929,-4.5,-26,860.519,1.20928e+06
1623,0.98801,12.9946,6,-26,859.021,1.21014e+06
1624,0.98801,12.9946,-6,-26,859.021,1.211e+06
1625,0.985843,16.0908,7.5,-26,857.137,1.21185e+06
1626,0.985843,16.0908,-7.5,-26,857.137,1.21271e+06
1627,0.983266,19.0935,9,-26,854.896,1.21357e+06
1628,0.983266,19.0935,-9,-26,854.896,1.21442e+06
1629,0.980317,21.9911,10.5,-26,852.332,1.21527e+06
1630,0.980317,21.9911,-10.5,-26,852.332,1.21613e+06
1631,0.977036,24.7751,12,-26,849.479,1.21698e+06
1632,0.977036,24.7751,-12,-26,849.479,1.21782e+06
1633,0.973466,27.4397,13.5,-26,846.376,1.21867e+06
1634,0.973466,27.4397,-13.5,-26,846.376,1.21952e+06
1635,0.96965,29.9816,15,-26,843.057,1.22036e+06
1636,0.96965,29.9816,-15,-26,843.057,1.2212e+06
1637,0.965628,32.3998,16.5,-26,839.561,1.22204e+06
1638,0.965628,32.3998,-16.5,-26,839.561,1.22288e+06
1639,0.961442,34.6952,18,-26,835.921,1.22372e+06
1640,0.961442,34.6952,-18,-26,835.921,1.22455e+06
1641,0.957128,36.8699,19.5,-26,832.17,1.22539e+06
1642,0.957128,36.8699,-19.5,-26,832.17,1.22622e+06
1643,0.952721,38.9275,21,-26,828.339,1.22705e+06
1644,0.952721,38.9275,-21,-26,828.339,1.22788e+06
1645,0.948252,40.8724,22.5,-26,824.454,1.2287e+06
1646,0.948252,40.8724,-22.5,-26,824.454,1.22952e+06
1647,0.94375,42.7094,24,-26,820.539,1.23034e+06
1648,0.94375,42.7094,-24,-26,820.539,1.23117e+06
1649,0.939239,44.4437,25.5,-26,816.617,1.23198e+06
1650,0.939239,44.4437,-25.5,-26,816.617,1.2328e+06
1651,0.934741,46.0809,27,-26,812.706,1.23361e+06
1652,0.934741,46.0809,-27,-26,812.706,1.23442e+06
1653,0.930273,47.6264,28.5,-26,808.822,1.23523e+06
1654,0.930273,47.6264,-28.5,-26,808.822,1.23604e+06
1655,0.925853,49.0856,30,-26,804.978,1.23685e+06
1656,0.925853,49.0856,-30,-26,804.978,1.23765e+06
1657,0.921491,50.4638,31.5,-26,801.186,1.23845e+06
1658,0.921491,50.4638,-31.5,-26,801.186,1.23925e+06
1659,0.9172,51.7662,33,-26,797.455,1.24005e+06
1660,0.9172,51.7662,-33,-26,797.455,1.24085e+06
1661,0.912987,52.9975,34.5,-26,793.792,1.24164e+06
1662,0.912987,52.9975,-34.5,-26,793.792,1.24244e+06
1663,0.908859,54.1623,36,-26,790.204,1.24323e+06
1664,0.908859,54.1623,-36,-26,790.204,1.24402e+06
1665,0.904822,55.2651,37.5,-26,786.693,1.2448e+06
1666,0.904822,55.2651,-37.5,-26,786.693,1.24559e+06
1667,0.900879,56.3099,39,-26,783.265,1.24637e+06
1668,0.900879,56.3099,-39,-26,783.265,1.24716e+06
1669,0.897032,57.3005,40.5,-26,779.92,1.24794e+06
1670,0.897032,57.3005,-40.5,-26,779.92,1.24872e+06
1671,0.893283,58.2405,42,-26,776.661,1.24949e+06
1672,0.893283,58.2405,-42,-26,776.661,1.25027e+06
1673,0.889633,59.1332,43.5,-26,773.487,1.25104e+06
1674,0.889633,59.1332,-43.5,-26,773.487,1.25182e+06
1675,0.886081,59.9816,45,-26,770.399,1.25259e+06
1676,0.886081,59.9816,-45,-26,770.399,1.25336e+06
1677,0.882628,60.7887,46.5,-26,767.397,1.25413e+06
1678,0.882628,60.7887,-46.5,-26,767.397,1.25489e+06
1679,0.879271,61.5571,48,-26,764.478,1.25566e+06
1680,0.879271,61.5571,-48,-26,764.478,1.25642e+06
1681,0.87601,62.2892,49.5,-26,761.643,1.25718e+06
1682,0.87601,62.2892,-49.5,-26,761.643,1.25794e+06
1683,0.872843,62.9873,51,-26,758.89,1.2587e+06
1684,0.872843,62.9873,-51,-26,758.89,1.25946e+06
1685,0.869768,63.6536,52.5,-26,756.216,1.26022e+06
1686,0.869768,63.6536,-52.5,-26,756.216,1.26098e+06
1687,0.866783,64.29,54,-26,753.62,1.26173e+06
1688,0.866783,64.29,-54,-26,753.62,1.26248e+06
1689,0.863884,64.8984,55.5,-26,751.1,1.26323e+06
1690,0.863884,64.8984,-55.5,-26,751.1,1.26398e+06
1691,0.861071,65.4804,57,-26,748.654,1.26473e+06
1692,0.861071,65.4804,-57,-26,748.654,1.26548e+06
1693,0.85834,66.0375,58.5,-26,746.28,1.26623e+06
1694,0.85834,66.0375,-58.5,-26,746.28,1.26697e+06
1695,0.85569,66.5713,60,-26,743.976,1.26772e+06
1696,0.85569,66.5713,-60,-26,743.976,1.26846e+06
1697,0.853117,67.0831,61.5,-26,741.738,1.2692e+06
1698,0.853117,67.0831,-61.5,-26,741.738,1.26995e+06
1699,0.850618,67.5741,63,-26,739.566,1.27069e+06
1700,0.850618,67.5741,-63,-26,739.566,1.27143e+06
1701,0.848193,68.0456,64.5,-26,737.457,1.27216e+06
1702,0.848193,68.0456,-64.5,-26,737.457,1.2729e+06
1703,0.845838,68.4986,66,-26,735.41,1.27364e+06
1704,0.845838,68.4986,-66,-26,735.41,1.27437e+06
1705,0.84355,68.9341,67.5,-26,733.421,1.2751e+06
1706,0.84355,68.9341,-67.5,-26,733.421,1.27584e+06
1707,0.841328,69.353,69,-26,731.489,1.27657e+06
1708,0.841328,69.353,-69,-26,731.489,1.2773e+06
1709,0.839169,69.7563,70.5,-26,729.612,1.27803e+06
1710,0.839169,69.7563,-70.5,-26,729.612,1.27876e+06
1711,0.837071,70.1448,72,-26,727.788,1.27949e+06
1712,0.837071,70.1448,-72,-26,727.788,1.28022e+06
1713,0.835032,70.5192,73.5,-26,726.015,1.28094e+06
1714,0.835032,70.5192,-73.5,-26,726.015,1.28167e+06
1715,0.83305,70.8803,75,-26,724.291,1.28239e+06
1716,0.83305,70.8803,-75,-26,724.291,1.28312e+06
1717,0.990212,0,0,-27.5,860.936,1.28398e+06
1718,0.989977,3.12211,1.5,-27.5,860.731,1.28484e+06
1719,0.989977,3.12211,-1.5,-27.5,860.731,1.2857e+06
1720,0.989273,6.22583,3,-27.5,860.119,1.28656e+06
1721,0.989273,6.22583,-3,-27.5,860.119,1.28742e+06
1722,0.988113,9.29331,4.5,-27.5,859.11,1.28828e+06
1723,0.988113,9.29331,-4.5,-27.5,859.11,1.28914e+06
1724,0.986514,12.308,6,-27.5,857.72,1.28999e+06
1725,0.986514,12.308,-6,-27.5,857.72,1.29085e+06
1726,0.984501,15.2551,7.5,-27.5,855.97,1.29171e+06
1727,0.984501,15.2551,-7.5,-27.5,855.97,1.29256e+06
1728,0.982102,18.1219,9,-27.5,853.884,1.29342e+06
1729,0.982102,18.1219,-9,-27.5,853.884,1.29427e+06
1730,0.979352,20.8978,10.5,-27.5,851.493,1.29512e+06
1731,0.979352,20.8978,-10.5,-27.5,851.493,1.29598e+06
1732,0.976285,23.5747,12,-27.5,848.826,1.29682e+06
1733,0.976285,23.5747,-12,-27.5,848.826,1.29767e+06
1734,0.972939,26.1468,13.5,-27.5,845.917,1.29852e+06
1735,0.972939,26.1468,-13.5,-27.5,845.917,1.29936e+06
1736,0.969353,28.6105,15,-27.5,842.799,1.30021e+06
1737,0.969353,28.6105,-15,-27.5,842.799,1.30105e+06
1738,0.965563,30.9638,16.5,-27.5,839.505,1.30189e+06
1739,0.965563,30.9638,-16.5,-27.5,839.505,1.30273e+06
1740,0.961607,33.2066,18,-27.5,836.065,1.30357e+06
1741,0.961607,33.2066,-18,-27.5,836.065,1.3044e+06
1742,0.957519,35.3401,19.5,-27.5,832.51,1.30523e+06
1743,0.957519,35.3401,-19.5,-27.5,832.51,1.30607e+06
1744,0.95333,37.3667,21,-27.5,828.868,1.3069e+06
1745,0.95333,37.3667,-21,-27.5,828.868,1.30772e+06
1746,0.94907,39.2894,22.5,-27.5,825.165,1.30855e+06
1747,0.94907,39.2894,-22.5,-27.5,825.165,1.30937e+06
1748,0.944767,41.1121,24,-27.5,821.423,1.3102e+06
1749,0.944767,41.1121,-24,-27.5,821.423,1.31102e+06
1750,0.940442,42.8389,25.5,-27.5,817.663,1.31183e+06
1751,0.940442,42.8389,-25.5,-27.5,817.663,1.31265e+06
1752,0.936118,44.4744,27,-27.5,813.903,1.31347e+06
1753,0.936118,44.4744,-27,-27.5,813.903,1.31428e+06
1754,0.931812,46.023,28.5,-27.5,810.16,1.31509e+06
1755,0.931812,46.023,-28.5,-27.5,810.16,1.3159e+06
1756,0.927539,47.4896,30,-27.5,806.445,1.31671e+06
1757,0.927539,47.4896,-30,-27.5,806.445,1.31751e+06
1758,0.923314,48.8785,31.5,-27.5,802.771,1.31832e+06
1759,0.923314,48.8785,-31.5,-27.5,802.771,1.31912e+06
1760,0.919147,50.1944,33,-27.5,799.148,1.31992e+06
1761,0.919147,50.1944,-33,-27.5,799.148,1.32072e+06
1762,0.915046,51.4416,34.5,-27.5,795.582,1.32151e+06
1763,0.915046,51.4416,-34.5,-27.5,795.582,1.32231e+06
1764,0.911019,52.6242,36,-27.5,792.081,1.3231e+06
1765,0.911019,52.6242,-36,-27.5,792.081,1.32389e+06
1766,0.907072,53.7462,37.5,-27.5,788.65,1.32468e+06
1767,0.907072,53.7462,-37.5,-27.5,788.65,1.32547e+06
1768,0.903209,54.8113,39,-27.5,785.291,1.32626e+06
1769,0.903209,54.8113,-39,-27.5,785.291,1.32704e+06
1770,0.899433,55.823,40.5,-27.5,782.008,1.32782e+06
1771,0.899433,55.823,-40.5,-27.5,782.008,1.3286e+06
1772,0.895747,56.7847,42,-27.5,778.803,1.32938e+06
1773,0.895747,56.7847,-42,-27.5,778.803,1.33016e+06
1774,0.892151,57.6996,43.5,-27.5,775.677,1.33094e+06
1775,0.892151,57.6996,-43.5,-27.5,775.677,1.33171e+06
1776,0.888647,58.5704,45,-27.5,772.63,1.33249e+06
1777,0.888647,58.5704,-45,-27.5,772.63,1.33326e+06
1778,0.885234,59.4,46.5,-27.5,769.663,1.33403e+06
1779,0.885234,59.4,-46.5,-27.5,769.663,1.3348e+06
1780,0.881912,60.1909,48,-27.5,766.775,1.33556e+06
1781,0.881912,60.1909,-48,-27.5,766.775,1.33633e+06
1782,0.87868,60.9454,49.5,-27.5,763.964,1.3371e+06
1783,0.87868,60.9454,-49.5,-27.5,763.964,1.33786e+06
1784,0.875537,61.6658,51,-27.5,761.231,1.33862e+06
1785,0.875537,61.6658,-51,-27.5,761.231,1.33938e+06
1786,0.872481,62.354,52.5,-27.5,758.574,1.34014e+06
1787,0.872481,62.354,-52.5,-27.5,758.574,1.3409e+06
1788,0.86951,63.0121,54,-27.5,755.991,1.34165e+06
1789,0.86951,63.0121,-54,-27.5,755.991,1.34241e+06
1790,0.866623,63.6418,55.5,-27.5,753.481,1.34316e+06
1791,0.866623,63.6418,-55.5,-27.5,753.481,1.34392e+06
1792,0.863817,64.2447,57,-27.5,751.042,1.34467e+06
1793,0.863817,64.2447,-57,-27.5,751.042,1.34542e+06
1794,0.861091,64.8225,58.5,-27.5,748.671,1.34617e+06
1795,0.861091,64.8225,-58.5,-27.5,748.671,1.34692e+06
1796,0.858442,65.3764,60,-27.5,746.368,1.34766e+06
1797,0.858442,65.3764,-60,-27.5,746.368,1.34841e+06
1798,0.855868,65.908,61.5,-27.5,744.13,1.34915e+06
1799,0.855868,65.908,-61.5,-27.5,744.13,1.3499e+06
1800,0.853366,66.4184,63,-27.5,741.955,1.35064e+06
1801,0.853366,66.4184,-63,-27.5,741.955,1.35138e+06
1802,0.850935,66.9087,64.5,-27.5,739.842,1.35212e+06
1803,0.850935,66.9087,-64.5,-27.5,739.842,1.35286e+06
1804,0.848573,67.3801,66,-27.5,737.788,1.3536e+06
1805,0.848573,67.3801,-66,-27.5,737.788,1.35434e+06
1806,0.846277,67.8337,67.5,-27.5,735.792,1.35507e+06
1807,0.846277,67.8337,-67.5,-27.5,735.792,1.35581e+06
1808,0.844045,68.2702,69,-27.5,733.851,1.35654e+06
1809,0.844045,68.2702,-69,-27.5,733.851,1.35728e+06
1810,0.841874,68.6907,70.5,-27.5,731.964,1.35801e+06
1811,0.841874,68.6907,-70.5,-27.5,731.964,1.35874e+06
1812,0.839764,69.0959,72,-27.5,730.129,1.35947e+06
1813,0.839764,69.0959,-72,-27.5,730.129,1.3602e+06
1814,0.837711,69.4867,73.5,-27.5,728.344,1.36093e+06
1815,0.837711,69.4867,-73.5,-27.5,728.344,1.36166e+06
1816,0.835715,69.8637,75,-27.5,726.608,1.36238e+06
1817,0.835715,69.8637,-75,-27.5,726.608,1.36311e+06
1818,0.988387,0,0,-29,859.348,1.36397e+06
1819,0.988168,2.96095,1.5,-29,859.159,1.36483e+06
1820,0.988168,2.96095,-1.5,-29,859.159,1.36569e+06
1821,0.987516,5.90614,3,-29,858.592,1.36655e+06
1822,0.987516,5.90614,-3,-29,858.592,1.36741e+06
1823,0.98644,8.82038,4.5,-29,857.656,1.36826e+06
1824,0.98644,8.82038,-4.5,-29,857.656,1.36912e+06
1825,0.984956,11.6894,6,-29,856.366,1.36998e+06
1826,0.984956,11.6894,-6,-29,856.366,1.37083e+06
1827,0.983084,14.5002,7.5,-29,854.738,1.37169e+06
1828,0.983084,14.5002,-7.5,-29,854.738,1.37254e+06
1829,0.98085,17.2415,9,-29,852.796,1.3734e+06
1830,0.98085,17.2415,-9,-29,852.796,1.37425e+06
1831,0.978284,19.9037,10.5,-29,850.564,1.3751e+06
1832,0.978284,19.9037,-10.5,-29,850.564,1.37595e+06
1833,0.975416,22.4794,12,-29,848.071,1.3768e+06
1834,0.975416,22.4794,-12,-29,848.071,1.37765e+06
1835,0.97228,24.9628,13.5,-29,845.344,1.37849e+06
1836,0.97228,24.9628,-13.5,-29,845.344,1.37934e+06
1837,0.96891,27.3499,15,-29,842.415,1.38018e+06
1838,0.96891,27.3499,-15,-29,842.415,1.38102e+06
1839,0.965341,29.6384,16.5,-29,839.311,1.38186e+06
1840,0.965341,29.6384,-16.5,-29,839.311,1.3827e+06
1841,0.961604,31.8274,18,-29,836.062,1.38354e+06
1842,0.961604,31.8274,-18,-29,836.062,1.38437e+06
1843,0.957731,33.9174,19.5,-29,832.695,1.3852e+06
1844,0.957731,33.9174,-19.5,-29,832.695,1.38604e+06
1845,0.953753,35.9097,21,-29,829.237,1.38687e+06
1846,0.953753,35.9097,-21,-29,829.237,1.3877e+06
1847,0.949697,37.8065,22.5,-29,825.709,1.38852e+06
1848,0.949697,37.8065,-22.5,-29,825.709,1.38935e+06
1849,0.945586,39.6107,24,-29,822.136,1.39017e+06
1850,0.945586,39.6107,-24,-29,822.136,1.39099e+06
1851,0.941445,41.3255,25.5,-29,818.535,1.39181e+06
1852,0.941445,41.3255,-25.5,-29,818.535,1.39263e+06
1853,0.937294,42.9546,27,-29,814.926,1.39344e+06
1854,0.937294,42.9546,-27,-29,814.926,1.39426e+06
1855,0.933149,44.5018,28.5,-29,811.322,1.39507e+06
1856,0.933149,44.5018,-28.5,-29,811.322,1.39588e+06
1857,0.929026,45.971,30,-29,807.737,1.39669e+06
1858,0.929026,45.971,-30,-29,807.737,1.3975e+06
1859,0.924938,47.3662,31.5,-29,804.183,1.3983e+06
1860,0.924938,47.3662,-31.5,-29,804.183,1.39911e+06
1861,0.920897,48.6914,33,-29,800.67,1.39991e+06
1862,0.920897,48.6914,-33,-29,800.67,1.40071e+06
1863,0.916911,49.9503,34.5,-29,797.205,1.4015e+06
1864,0.916911,49.9503,-34.5,-29,797.205,1.4023e+06
1865,0.912989,51.1466,36,-29,793.795,1.40309e+06
1866,0.912989,51.1466,-36,-29,793.795,1.40389e+06
1867,0.909137,52.284,37.5,-29,790.445,1.40468e+06
1868,0.909137,52.284,-37.5,-29,790.445,1.40547e+06
1869,0.905359,53.3659,39,-29,787.16,1.40626e+06
1870,0.905359,53.3659,-39,-29,787.16,1.40704e+06
1871,0.90166,54.3955,40.5,-29,783.944,1.40783e+06
1872,0.90166,54.3955,-40.5,-29,783.944,1.40861e+06
1873,0.898041,55.3758,42,-29,780.798,1.40939e+06
1874,0.898041,55.3758,-42,-29,780.798,1.41017e+06
1875,0.894505,56.3099,43.5,-29,777.724,1.41095e+06
1876,0.894505,56.3099,-43.5,-29,777.724,1.41173e+06
1877,0.891054,57.2005,45,-29,774.723,1.4125e+06
1878,0.891054,57.2005,-45,-29,774.723,1.41328e+06
1879,0.887687,58.05,46.5,-29,771.795,1.41405e+06
1880,0.887687,58.05,-46.5,-29,771.795,1.41482e+06
1881,0.884405,58.861,48,-29,768.941,1.41559e+06
1882,0.884405,58.861,-48,-29,768.941,1.41636e+06
1883,0.881207,59.6357,49.5,-29,766.161,1.41713e+06
1884,0.881207,59.6357,-49.5,-29,766.161,1.41789e+06
1885,0.878092,60.3763,51,-29,763.453,1.41866e+06
1886,0.878092,60.3763,-51,-29,763.453,1.41942e+06
1887,0.87506,61.0846,52.5,-29,760.817,1.42018e+06
1888,0.87506,61.0846,-52.5,-29,760.817,1.42094e+06
1889,0.872109,61.7626,54,-29,758.251,1.4217e+06
1890,0.872109,61.7626,-54,-29,758.251,1.42246e+06
1891,0.869237,62.4119,55.5,-29,755.755,1.42321e+06
1892,0.869237,62.4119,-55.5,-29,755.755,1.42397e+06
1893,0.866444,63.0343,57,-29,753.326,1.42472e+06
1894,0.866444,63.0343,-57,-29,753.326,1.42548e+06
1895,0.863726,63.6312,58.5,-29,750.963,1.42623e+06
1896,0.863726,63.6312,-58.5,-29,750.963,1.42698e+06
1897,0.861083,64.204,60,-29,748.665,1.42773e+06
1898,0.861083,64.204,-60,-29,748.665,1.42847e+06
1899,0.858513,64.754,61.5,-29,746.43,1.42922e+06
1900,0.858513,64.754,-61.5,-29,746.43,1.42997e+06
1901,0.856012,65.2826,63,-29,744.256,1.43071e+06
1902,0.856012,65.2826,-63,-29,744.256,1.43146e+06
1903,0.85358,65.7907,64.5,-29,742.141,1.4322e+06
1904,0.85358,65.7907,-64.5,-29,742.141,1.43294e+06
1905,0.851214,66.2796,66,-29,740.084,1.43368e+06
1906,0.851214,66.2796,-66,-29,740.084,1.43442e+06
1907,0.848913,66.7502,67.5,-29,738.083,1.43516e+06
1908,0.848913,66.7502,-67.5,-29,738.083,1.4359e+06
1909,0.846674,67.2035,69,-29,736.137,1.43663e+06
1910,0.846674,67.2035,-69,-29,736.137,1.43737e+06
1911,0.844496,67.6403,70.5,-29,734.243,1.4381e+06
1912,0.844496,67.6403,-70.5,-29,734.243,1.43884e+06
1913,0.842376,68.0615,72,-29,732.4,1.43957e+06
1914,0.842376,68.0615,-72,-29,732.4,1.4403e+06
1915,0.840312,68.4679,73.5,-29,730.606,1.44103e+06
1916,0.840312,68.4679,-73.5,-29,730.606,1.44176e+06
1917,0.838304,68.8602,75,-29,728.86,1.44249e+06
1918,0.838304,68.8602,-75,-29,728.86,1.44322e+06
1919,0.986545,0,0,-30.5,857.747,1.44408e+06
1920,0.986343,2.81557,1.5,-30.5,857.571,1.44494e+06
1921,0.986343,2.81557,-1.5,-30.5,857.571,1.44579e+06
1922,0.985738,5.61758,3,-30.5,857.045,1.44665e+06
1923,0.985738,5.61758,-3,-30.5,857.045,1.44751e+06
1924,0.984739,8.39291,4.5,-30.5,856.176,1.44836e+06
1925,0.984739,8.39291,-4.5,-30.5,856.176,1.44922e+06
1926,0.983359,11.1292,6,-30.5,854.977,1.45008e+06
1927,0.983359,11.1292,-6,-30.5,854.977,1.45093e+06
1928,0.981617,13.815,7.5,-30.5,853.462,1.45178e+06
1929,0.981617,13.815,-7.5,-30.5,853.462,1.45264e+06
1930,0.979535,16.4404,9,-30.5,851.652,1.45349e+06
1931,0.979535,16.4404,-9,-30.5,851.652,1.45434e+06
1932,0.977139,18.9967,10.5,-30.5,849.569,1.45519e+06
