i,j,x,y,power
11,23,-9.00,-36.50,587.30
12,23,9.00,-36.50,587.30
13,23,-10.50,-36.50,605.67
14,23,10.50,-36.50,605.67
15,23,-12.00,-36.50,586.51
16,23,12.00,-36.50,586.51
17,23,-13.50,-36.50,585.93
18,23,13.50,-36.50,585.93
19,23,-15.00,-36.50,604.04
20,23,15.00,-36.50,604.04
21,23,-16.50,-36.50,584.82
22,23,16.50,-36.50,584.82
23,23,-18.00,-36.50,584.06
24,23,18.00,-36.50,584.06
25,23,-19.50,-36.50,583.56
26,23,19.50,-36.50,583.56
27,23,-21.00,-36.50,582.69
28,23,21.00,-36.50,582.69
29,23,-22.50,-36.50,582.16
30,23,22.50,-36.50,582.16
31,23,-24.00,-36.50,581.19
32,23,24.00,-36.50,581.19
33,23,-25.50,-36.50,580.19
34,23,25.50,-36.50,580.19
35,23,-27.00,-36.50,579.60
36,23,27.00,-36.50,579.60
37,23,-28.50,-36.50,578.52
38,23,28.50,-36.50,578.52
39,23,-30.00,-36.50,577.94
40,23,30.00,-36.50,577.94
41,23,-31.50,-36.50,576.79
42,23,31.50,-36.50,576.79
43,23,-33.00,-36.50,575.61
44,23,33.00,-36.50,575.61
45,23,-34.50,-36.50,575.04
46,23,34.50,-36.50,575.04
47,23,-36.00,-36.50,573.81
48,23,36.00,-36.50,573.81
49,23,-37.50,-36.50,572.55
50,23,37.50,-36.50,572.55
51,23,-39.00,-36.50,572.03
52,23,39.00,-36.50,572.03
53,23,-40.50,-36.50,570.74
54,23,40.50,-36.50,570.74
55,23,-42.00,-36.50,552.95
56,23,42.00,-36.50,552.95
57,23,-43.50,-36.50,569.00
58,23,43.50,-36.50,569.00
59,23,-45.00,-36.50,567.67
60,23,45.00,-36.50,567.67
61,23,-46.50,-36.50,550.38
62,23,46.50,-36.50,550.38
63,23,-48.00,-36.50,566.02
64,23,48.00,-36.50,566.02
65,23,-49.50,-36.50,564.67
66,23,49.50,-36.50,564.67
67,23,-51.00,-36.50,548.00
68,23,51.00,-36.50,548.00
69,23,-52.50,-36.50,563.18
70,23,52.50,-36.50,563.18
71,23,-54.00,-36.50,561.83
72,23,54.00,-36.50,561.83
73,23,-55.50,-36.50,545.92
74,23,55.50,-36.50,545.92
75,23,-57.00,-36.50,560.57
76,23,57.00,-36.50,560.57
77,23,-58.50,-36.50,559.22
78,23,58.50,-36.50,559.22
79,23,-60.00,-36.50,544.24
80,23,60.00,-36.50,544.24
81,23,-61.50,-36.50,558.27
82,23,61.50,-36.50,558.27
83,23,-63.00,-36.50,556.94
84,23,63.00,-36.50,556.94
85,23,-64.50,-36.50,543.10
86,23,64.50,-36.50,543.10
87,23,-66.00,-36.50,556.40
88,23,66.00,-36.50,556.40
89,23,-67.50,-36.50,555.10
90,23,67.50,-36.50,555.10
91,23,-69.00,-36.50,542.68
92,23,69.00,-36.50,542.68
93,23,-70.50,-36.50,541.39
94,23,70.50,-36.50,541.39
95,23,-72.00,-36.50,553.82
96,23,72.00,-36.50,553.82
97,23,-73.50,-36.50,543.20
98,23,73.50,-36.50,543.20
99,23,-75.00,-36.50,541.94
0,24,0.00,-38.00,607.75
1,24,-1.50,-38.00,588.86
2,24,1.50,-38.00,588.86
3,24,-3.00,-38.00,588.75
4,24,3.00,-38.00,588.75
5,24,-4.50,-38.00,607.45
6,24,4.50,-38.00,607.45
7,24,-6.00,-38.00,588.39
8,24,6.00,-38.00,588.39
9,24,-7.50,-38.00,606.95
10,24,7.50,-38.00,606.95
11,24,-9.00,-38.00,587.82
12,24,9.00,-38.00,587.82
13,24,-10.50,-38.00,587.38
14,24,10.50,-38.00,587.38
15,24,-12.00,-38.00,605.70
16,24,12.00,-38.00,605.70
17,24,-13.50,-38.00,586.47
18,24,13.50,-38.00,586.47
19,24,-15.00,-38.00,604.61
20,24,15.00,-38.00,604.61
21,24,-16.50,-38.00,585.39
22,24,16.50,-38.00,585.39
23,24,-18.00,-38.00,584.65
24,24,18.00,-38.00,584.65
25,24,-19.50,-38.00,602.52
26,24,19.50,-38.00,602.52
27,24,-21.00,-38.00,583.30
28,24,21.00,-38.00,583.30
29,24,-22.50,-38.00,582.41
30,24,22.50,-38.00,582.41
31,24,-24.00,-38.00,581.84
32,24,24.00,-38.00,581.84
33,24,-25.50,-38.00,580.85
34,24,25.50,-38.00,580.85
35,24,-27.00,-38.00,598.22
36,24,27.00,-38.00,598.22
37,24,-28.50,-38.00,579.21
38,24,28.50,-38.00,579.21
39,24,-30.00,-38.00,578.11
40,24,30.00,-38.00,578.11
41,24,-31.50,-38.00,577.52
42,24,31.50,-38.00,577.52
43,24,-33.00,-38.00,576.36
44,24,33.00,-38.00,576.36
45,24,-34.50,-38.00,575.17
46,24,34.50,-38.00,575.17
47,24,-36.00,-38.00,574.59
48,24,36.00,-38.00,574.59
49,24,-37.50,-38.00,573.35
50,24,37.50,-38.00,573.35
51,24,-39.00,-38.00,572.10
52,24,39.00,-38.00,572.10
53,24,-40.50,-38.00,571.57
54,24,40.50,-38.00,571.57
55,24,-42.00,-38.00,570.28
56,24,42.00,-38.00,570.28
57,24,-43.50,-38.00,568.98
58,24,43.50,-38.00,568.98
59,24,-45.00,-38.00,568.55
60,24,45.00,-38.00,568.55
61,24,-46.50,-38.00,567.22
62,24,46.50,-38.00,567.22
63,24,-48.00,-38.00,549.93
64,24,48.00,-38.00,549.93
65,24,-49.50,-38.00,565.59
66,24,49.50,-38.00,565.59
67,24,-51.00,-38.00,564.25
68,24,51.00,-38.00,564.25
69,24,-52.50,-38.00,547.58
70,24,52.50,-38.00,547.58
71,24,-54.00,-38.00,562.79
72,24,54.00,-38.00,562.79
73,24,-55.50,-38.00,561.44
74,24,55.50,-38.00,561.44
75,24,-57.00,-38.00,545.53
76,24,57.00,-38.00,545.53
77,24,-58.50,-38.00,560.21
78,24,58.50,-38.00,560.21
79,24,-60.00,-38.00,558.88
80,24,60.00,-38.00,558.88
81,24,-61.50,-38.00,543.90
82,24,61.50,-38.00,543.90
83,24,-63.00,-38.00,542.57
84,24,63.00,-38.00,542.57
85,24,-64.50,-38.00,556.65
86,24,64.50,-38.00,556.65
87,24,-66.00,-38.00,555.34
88,24,66.00,-38.00,555.34
89,24,-67.50,-38.00,541.50
90,24,67.50,-38.00,541.50
91,24,-69.00,-38.00,554.85
92,24,69.00,-38.00,554.85
93,24,-70.50,-38.00,553.57
94,24,70.50,-38.00,553.57
95,24,-72.00,-38.00,541.16
96,24,72.00,-38.00,541.16
97,24,-73.50,-38.00,539.90
98,24,73.50,-38.00,539.90
99,24,-75.00,-38.00,552.38
0,25,0.00,-39.50,608.20
1,25,-1.50,-39.50,589.30
2,25,1.50,-39.50,589.30
3,25,-3.00,-39.50,589.20
4,25,3.00,-39.50,589.20
5,25,-4.50,-39.50,607.91
6,25,4.50,-39.50,607.91
7,25,-6.00,-39.50,588.84
8,25,6.00,-39.50,588.84
9,25,-7.50,-39.50,607.41
10,25,7.50,-39.50,607.41
11,25,-9.00,-39.50,588.28
12,25,9.00,-39.50,588.28
13,25,-10.50,-39.50,587.85
14,25,10.50,-39.50,587.85
15,25,-12.00,-39.50,606.19
16,25,12.00,-39.50,606.19
17,25,-13.50,-39.50,586.97
18,25,13.50,-39.50,586.97
19,25,-15.00,-39.50,586.35
20,25,15.00,-39.50,586.35
21,25,-16.50,-39.50,604.45
22,25,16.50,-39.50,604.45
23,25,-18.00,-39.50,585.18
24,25,18.00,-39.50,585.18
25,25,-19.50,-39.50,603.08
26,25,19.50,-39.50,603.08
27,25,-21.00,-39.50,583.87
28,25,21.00,-39.50,583.87
29,25,-22.50,-39.50,582.99
30,25,22.50,-39.50,582.99
31,25,-24.00,-39.50,600.62
32,25,24.00,-39.50,600.62
33,25,-25.50,-39.50,581.47
34,25,25.50,-39.50,581.47
35,25,-27.00,-39.50,580.46
36,25,27.00,-39.50,580.46
37,25,-28.50,-39.50,597.82
38,25,28.50,-39.50,597.82
39,25,-30.00,-39.50,578.78
40,25,30.00,-39.50,578.78
41,25,-31.50,-39.50,577.67
42,25,31.50,-39.50,577.67
43,25,-33.00,-39.50,577.06
44,25,33.00,-39.50,577.06
45,25,-34.50,-39.50,575.89
46,25,34.50,-39.50,575.89
47,25,-36.00,-39.50,574.69
48,25,36.00,-39.50,574.69
49,25,-37.50,-39.50,574.11
50,25,37.50,-39.50,574.11
51,25,-39.00,-39.50,572.87
52,25,39.00,-39.50,572.87
53,25,-40.50,-39.50,571.61
54,25,40.50,-39.50,571.61
55,25,-42.00,-39.50,571.09
56,25,42.00,-39.50,571.09
57,25,-43.50,-39.50,569.80
58,25,43.50,-39.50,569.80
59,25,-45.00,-39.50,568.51
60,25,45.00,-39.50,568.51
61,25,-46.50,-39.50,568.07
62,25,46.50,-39.50,568.07
63,25,-48.00,-39.50,566.76
64,25,48.00,-39.50,566.76
65,25,-49.50,-39.50,565.44
66,25,49.50,-39.50,565.44
67,25,-51.00,-39.50,565.14
68,25,51.00,-39.50,565.14
69,25,-52.50,-39.50,563.82
70,25,52.50,-39.50,563.82
71,25,-54.00,-39.50,562.49
72,25,54.00,-39.50,562.49
73,25,-55.50,-39.50,562.38
74,25,55.50,-39.50,562.38
75,25,-57.00,-39.50,561.05
76,25,57.00,-39.50,561.05
77,25,-58.50,-39.50,559.72
78,25,58.50,-39.50,559.72
79,25,-60.00,-39.50,543.80
80,25,60.00,-39.50,543.80
81,25,-61.50,-39.50,558.53
82,25,61.50,-39.50,558.53
83,25,-63.00,-39.50,557.22
84,25,63.00,-39.50,557.22
85,25,-64.50,-39.50,542.23
86,25,64.50,-39.50,542.23
87,25,-66.00,-39.50,556.34
88,25,66.00,-39.50,556.34
89,25,-67.50,-39.50,555.05
90,25,67.50,-39.50,555.05
91,25,-69.00,-39.50,541.22
92,25,69.00,-39.50,541.22
93,25,-70.50,-39.50,539.94
94,25,70.50,-39.50,539.94
95,25,-72.00,-39.50,553.33
96,25,72.00,-39.50,553.33
97,25,-73.50,-39.50,552.08
98,25,73.50,-39.50,552.08
99,25,-75.00,-39.50,539.68
0,26,0.00,-41.00,608.60
1,26,-1.50,-41.00,589.69
2,26,1.50,-41.00,589.69
3,26,-3.00,-41.00,589.59
4,26,3.00,-41.00,589.59
5,26,-4.50,-41.00,608.31
6,26,4.50,-41.00,608.31
7,26,-6.00,-41.00,589.25
8,26,6.00,-41.00,589.25
9,26,-7.50,-41.00,607.83
10,26,7.50,-41.00,607.83
11,26,-9.00,-41.00,607.47
12,26,9.00,-41.00,607.47
13,26,-10.50,-41.00,588.28
14,26,10.50,-41.00,588.28
15,26,-12.00,-41.00,606.63
16,26,12.00,-41.00,606.63
17,26,-13.50,-41.00,587.41
18,26,13.50,-41.00,587.41
19,26,-15.00,-41.00,586.81
20,26,15.00,-41.00,586.81
21,26,-16.50,-41.00,604.93
22,26,16.50,-41.00,604.93
23,26,-18.00,-41.00,585.67
24,26,18.00,-41.00,585.67
25,26,-19.50,-41.00,584.90
26,26,19.50,-41.00,584.90
27,26,-21.00,-41.00,602.78
28,26,21.00,-41.00,602.78
29,26,-22.50,-41.00,583.52
30,26,22.50,-41.00,583.52
31,26,-24.00,-41.00,582.62
32,26,24.00,-41.00,582.62
33,26,-25.50,-41.00,600.23
34,26,25.50,-41.00,600.23
35,26,-27.00,-41.00,581.04
36,26,27.00,-41.00,581.04
37,26,-28.50,-41.00,580.02
38,26,28.50,-41.00,580.02
39,26,-30.00,-41.00,579.40
40,26,30.00,-41.00,579.40
41,26,-31.50,-41.00,578.31
42,26,31.50,-41.00,578.31
43,26,-33.00,-41.00,577.18
44,26,33.00,-41.00,577.18
45,26,-34.50,-41.00,576.56
46,26,34.50,-41.00,576.56
47,26,-36.00,-41.00,575.39
48,26,36.00,-41.00,575.39
49,26,-37.50,-41.00,574.19
50,26,37.50,-41.00,574.19
51,26,-39.00,-41.00,573.60
52,26,39.00,-41.00,573.60
53,26,-40.50,-41.00,572.36
54,26,40.50,-41.00,572.36
55,26,-42.00,-41.00,571.11
56,26,42.00,-41.00,571.11
57,26,-43.50,-41.00,570.58
58,26,43.50,-41.00,570.58
59,26,-45.00,-41.00,569.30
60,26,45.00,-41.00,569.30
61,26,-46.50,-41.00,568.01
62,26,46.50,-41.00,568.01
63,26,-48.00,-41.00,567.58
64,26,48.00,-41.00,567.58
65,26,-49.50,-41.00,566.28
66,26,49.50,-41.00,566.28
67,26,-51.00,-41.00,564.97
68,26,51.00,-41.00,564.97
69,26,-52.50,-41.00,564.68
70,26,52.50,-41.00,564.68
71,26,-54.00,-41.00,563.37
72,26,54.00,-41.00,563.37
73,26,-55.50,-41.00,562.06
74,26,55.50,-41.00,562.06
75,26,-57.00,-41.00,545.37
76,26,57.00,-41.00,545.37
77,26,-58.50,-41.00,560.64
78,26,58.50,-41.00,560.64
79,26,-60.00,-41.00,559.33
80,26,60.00,-41.00,559.33
81,26,-61.50,-41.00,558.03
82,26,61.50,-41.00,558.03
83,26,-63.00,-41.00,558.17
84,26,63.00,-41.00,558.17
85,26,-64.50,-41.00,556.87
86,26,64.50,-41.00,556.87
87,26,-66.00,-41.00,555.59
88,26,66.00,-41.00,555.59
89,26,-67.50,-41.00,540.61
90,26,67.50,-41.00,540.61
91,26,-69.00,-41.00,554.76
92,26,69.00,-41.00,554.76
93,26,-70.50,-41.00,553.50
94,26,70.50,-41.00,553.50
95,26,-72.00,-41.00,539.67
96,26,72.00,-41.00,539.67
97,26,-73.50,-41.00,553.09
98,26,73.50,-41.00,553.09
99,26,-75.00,-41.00,551.86
0,27,0.00,-42.50,608.95
1,27,-1.50,-42.50,590.04
2,27,1.50,-42.50,590.04
3,27,-3.00,-42.50,589.94
4,27,3.00,-42.50,589.94
5,27,-4.50,-42.50,608.67
6,27,4.50,-42.50,608.67
7,27,-6.00,-42.50,589.60
8,27,6.00,-42.50,589.60
9,27,-7.50,-42.50,608.19
10,27,7.50,-42.50,608.19
11,27,-9.00,-42.50,607.84
12,27,9.00,-42.50,607.84
13,27,-10.50,-42.50,588.66
14,27,10.50,-42.50,588.66
15,27,-12.00,-42.50,607.02
16,27,12.00,-42.50,607.02
17,27,-13.50,-42.50,606.49
18,27,13.50,-42.50,606.49
19,27,-15.00,-42.50,587.22
20,27,15.00,-42.50,587.22
21,27,-16.50,-42.50,605.36
22,27,16.50,-42.50,605.36
23,27,-18.00,-42.50,604.67
24,27,18.00,-42.50,604.67
25,27,-19.50,-42.50,585.36
26,27,19.50,-42.50,585.36
27,27,-21.00,-42.50,603.25
28,27,21.00,-42.50,603.25
29,27,-22.50,-42.50,584.01
30,27,22.50,-42.50,584.01
31,27,-24.00,-42.50,583.12
32,27,24.00,-42.50,583.12
33,27,-25.50,-42.50,600.76
34,27,25.50,-42.50,600.76
35,27,-27.00,-42.50,581.58
36,27,27.00,-42.50,581.58
37,27,-28.50,-42.50,580.58
38,27,28.50,-42.50,580.58
39,27,-30.00,-42.50,597.95
40,27,30.00,-42.50,597.95
41,27,-31.50,-42.50,578.90
42,27,31.50,-42.50,578.90
43,27,-33.00,-42.50,577.80
44,27,33.00,-42.50,577.80
45,27,-34.50,-42.50,594.90
46,27,34.50,-42.50,594.90
47,27,-36.00,-42.50,576.03
48,27,36.00,-42.50,576.03
49,27,-37.50,-42.50,574.86
50,27,37.50,-42.50,574.86
51,27,-39.00,-42.50,591.66
52,27,39.00,-42.50,591.66
53,27,-40.50,-42.50,573.06
54,27,40.50,-42.50,573.06
55,27,-42.00,-42.50,571.83
56,27,42.00,-42.50,571.83
57,27,-43.50,-42.50,570.58
58,27,43.50,-42.50,570.58
59,27,-45.00,-42.50,570.05
60,27,45.00,-42.50,570.05
61,27,-46.50,-42.50,568.78
62,27,46.50,-42.50,568.78
63,27,-48.00,-42.50,567.50
64,27,48.00,-42.50,567.50
65,27,-49.50,-42.50,567.08
66,27,49.50,-42.50,567.08
67,27,-51.00,-42.50,565.79
68,27,51.00,-42.50,565.79
69,27,-52.50,-42.50,564.49
70,27,52.50,-42.50,564.49
71,27,-54.00,-42.50,580.24
72,27,54.00,-42.50,580.24
73,27,-55.50,-42.50,562.91
74,27,55.50,-42.50,562.91
75,27,-57.00,-42.50,561.61
76,27,57.00,-42.50,561.61
77,27,-58.50,-42.50,560.32
78,27,58.50,-42.50,560.32
79,27,-60.00,-42.50,560.22
80,27,60.00,-42.50,560.22
81,27,-61.50,-42.50,558.93
82,27,61.50,-42.50,558.93
83,27,-63.00,-42.50,557.65
84,27,63.00,-42.50,557.65
85,27,-64.50,-42.50,557.80
86,27,64.50,-42.50,557.80
87,27,-66.00,-42.50,556.52
88,27,66.00,-42.50,556.52
89,27,-67.50,-42.50,555.25
90,27,67.50,-42.50,555.25
91,27,-69.00,-42.50,553.99
92,27,69.00,-42.50,553.99
93,27,-70.50,-42.50,554.46
94,27,70.50,-42.50,554.45
95,27,-72.00,-42.50,553.21
96,27,72.00,-42.50,553.21
97,27,-73.50,-42.50,551.98
98,27,73.50,-42.50,551.98
99,27,-75.00,-42.50,538.16
0,28,0.00,-44.00,609.25
1,28,-1.50,-44.00,590.34
2,28,1.50,-44.00,590.34
3,28,-3.00,-44.00,609.14
4,28,3.00,-44.00,609.14
5,28,-4.50,-44.00,608.98
6,28,4.50,-44.00,608.98
7,28,-6.00,-44.00,589.92
8,28,6.00,-44.00,589.92
9,28,-7.50,-44.00,608.52
10,28,7.50,-44.00,608.52
11,28,-9.00,-44.00,608.17
12,28,9.00,-44.00,608.17
13,28,-10.50,-44.00,588.99
14,28,10.50,-44.00,588.99
15,28,-12.00,-44.00,607.37
16,28,12.00,-44.00,607.37
17,28,-13.50,-44.00,606.85
18,28,13.50,-44.00,606.85
19,28,-15.00,-44.00,587.60
20,28,15.00,-44.00,587.60
21,28,-16.50,-44.00,605.75
22,28,16.50,-44.00,605.75
23,28,-18.00,-44.00,605.07
24,28,18.00,-44.00,605.07
25,28,-19.50,-44.00,585.77
26,28,19.50,-44.00,585.77
27,28,-21.00,-44.00,584.99
28,28,21.00,-44.00,584.99
29,28,-22.50,-44.00,602.86
30,28,22.50,-44.00,602.86
31,28,-24.00,-44.00,583.58
32,28,24.00,-44.00,583.58
33,28,-25.50,-44.00,582.67
34,28,25.50,-44.00,582.67
35,28,-27.00,-44.00,600.30
36,28,27.00,-44.00,600.30
37,28,-28.50,-44.00,581.09
38,28,28.50,-44.00,581.09
39,28,-30.00,-44.00,580.07
40,28,30.00,-44.00,580.07
41,28,-31.50,-44.00,597.44
42,28,31.50,-44.00,597.44
43,28,-33.00,-44.00,578.37
44,28,33.00,-44.00,578.37
45,28,-34.50,-44.00,577.26
46,28,34.50,-44.00,577.26
47,28,-36.00,-44.00,594.36
48,28,36.00,-44.00,594.36
49,28,-37.50,-44.00,575.48
50,28,37.50,-44.00,575.48
51,28,-39.00,-44.00,574.30
52,28,39.00,-44.00,574.30
53,28,-40.50,-44.00,591.12
54,28,40.50,-44.00,591.12
55,28,-42.00,-44.00,572.51
56,28,42.00,-44.00,572.51
57,28,-43.50,-44.00,571.28
58,28,43.50,-44.00,571.28
59,28,-45.00,-44.00,570.04
60,28,45.00,-44.00,570.04
61,28,-46.50,-44.00,569.51
62,28,46.50,-44.00,569.51
63,28,-48.00,-44.00,568.25
64,28,48.00,-44.00,568.25
65,28,-49.50,-44.00,566.98
66,28,49.50,-44.00,566.98
67,28,-51.00,-44.00,583.13
68,28,51.00,-44.00,583.13
69,28,-52.50,-44.00,565.28
70,28,52.50,-44.00,565.28
71,28,-54.00,-44.00,564.00
72,28,54.00,-44.00,564.00
73,28,-55.50,-44.00,562.72
74,28,55.50,-44.00,562.72
75,28,-57.00,-44.00,562.45
76,28,57.00,-44.00,562.45
77,28,-58.50,-44.00,561.16
78,28,58.50,-44.00,561.16
79,28,-60.00,-44.00,559.88
80,28,60.00,-44.00,559.88
81,28,-61.50,-44.00,559.80
82,28,61.50,-44.00,559.80
83,28,-63.00,-44.00,558.53
84,28,63.00,-44.00,558.53
85,28,-64.50,-44.00,557.26
86,28,64.50,-44.00,557.26
87,28,-66.00,-44.00,555.99
88,28,66.00,-44.00,555.99
89,28,-67.50,-44.00,556.16
90,28,67.50,-44.00,556.16
91,28,-69.00,-44.00,554.91
92,28,69.00,-44.00,554.91
93,28,-70.50,-44.00,553.67
94,28,70.50,-44.00,553.67
95,28,-72.00,-44.00,538.70
96,28,72.00,-44.00,538.70
97,28,-73.50,-44.00,552.92
98,28,73.50,-44.00,552.92
99,28,-75.00,-44.00,551.70
0,29,0.00,-45.50,609.52
1,29,-1.50,-45.50,609.49
2,29,1.50,-45.50,609.49
3,29,-3.00,-45.50,609.41
4,29,3.00,-45.50,609.41
5,29,-4.50,-45.50,609.25
6,29,4.50,-45.50,609.25
7,29,-6.00,-45.50,609.04
8,29,6.00,-45.50,609.04
9,29,-7.50,-45.50,589.91
10,29,7.50,-45.50,589.91
11,29,-9.00,-45.50,608.46
12,29,9.00,-45.50,608.46
13,29,-10.50,-45.50,608.07
14,29,10.50,-45.50,608.07
15,29,-12.00,-45.50,588.84
16,29,12.00,-45.50,588.84
17,29,-13.50,-45.50,607.17
18,29,13.50,-45.50,607.17
19,29,-15.00,-45.50,606.61
20,29,15.00,-45.50,606.61
21,29,-16.50,-45.50,587.31
22,29,16.50,-45.50,587.31
23,29,-18.00,-45.50,605.42
24,29,18.00,-45.50,605.42
25,29,-19.50,-45.50,604.71
26,29,19.50,-45.50,604.71
27,29,-21.00,-45.50,585.38
28,29,21.00,-45.50,585.38
29,29,-22.50,-45.50,603.27
30,29,22.50,-45.50,603.27
31,29,-24.00,-45.50,602.42
32,29,24.00,-45.50,602.42
33,29,-25.50,-45.50,583.11
34,29,25.50,-45.50,583.11
35,29,-27.00,-45.50,600.75
36,29,27.00,-45.50,600.75
37,29,-28.50,-45.50,599.79
38,29,28.50,-45.50,599.79
39,29,-30.00,-45.50,580.56
40,29,30.00,-45.50,580.56
41,29,-31.50,-45.50,597.95
42,29,31.50,-45.50,597.95
43,29,-33.00,-45.50,596.89
44,29,33.00,-45.50,596.89
45,29,-34.50,-45.50,577.81
46,29,34.50,-45.50,577.81
47,29,-36.00,-45.50,576.69
48,29,36.00,-45.50,576.69
49,29,-37.50,-45.50,593.79
50,29,37.50,-45.50,593.79
51,29,-39.00,-45.50,574.91
52,29,39.00,-45.50,574.91
53,29,-40.50,-45.50,573.73
54,29,40.50,-45.50,573.73
55,29,-42.00,-45.50,590.55
56,29,42.00,-45.50,590.55
57,29,-43.50,-45.50,571.94
58,29,43.50,-45.50,571.94
59,29,-45.00,-45.50,570.71
60,29,45.00,-45.50,570.71
61,29,-46.50,-45.50,569.48
62,29,46.50,-45.50,569.48
63,29,-48.00,-45.50,585.99
64,29,48.00,-45.50,585.99
65,29,-49.50,-45.50,567.71
66,29,49.50,-45.50,567.71
67,29,-51.00,-45.50,566.45
68,29,51.00,-45.50,566.45
69,29,-52.50,-45.50,582.62
70,29,52.50,-45.50,582.62
71,29,-54.00,-45.50,564.77
72,29,54.00,-45.50,564.77
73,29,-55.50,-45.50,563.51
74,29,55.50,-45.50,563.51
75,29,-57.00,-45.50,562.24
76,29,57.00,-45.50,562.24
77,29,-58.50,-45.50,561.97
78,29,58.50,-45.50,561.97
79,29,-60.00,-45.50,560.71
80,29,60.00,-45.50,560.71
81,29,-61.50,-45.50,559.44
82,29,61.50,-45.50,559.44
83,29,-63.00,-45.50,574.79
84,29,63.00,-45.50,574.79
85,29,-64.50,-45.50,558.12
86,29,64.50,-45.50,558.12
87,29,-66.00,-45.50,556.86
88,29,66.00,-45.50,556.86
89,29,-67.50,-45.50,555.62
90,29,67.50,-45.50,555.62
91,29,-69.00,-45.50,555.80
92,29,69.00,-45.50,555.80
93,29,-70.50,-45.50,554.57
94,29,70.50,-45.50,554.57
95,29,-72.00,-45.50,553.34
96,29,72.00,-45.50,553.34
97,29,-73.50,-45.50,552.12
98,29,73.50,-45.50,552.12
99,29,-75.00,-45.50,552.63
0,30,0.00,-47.00,609.74
1,30,-1.50,-47.00,609.71
2,30,1.50,-47.00,609.71
3,30,-3.00,-47.00,609.63
4,30,3.00,-47.00,609.63
5,30,-4.50,-47.00,609.48
6,30,4.50,-47.00,609.48
7,30,-6.00,-47.00,609.27
8,30,6.00,-47.00,609.27
9,30,-7.50,-47.00,590.16
10,30,7.50,-47.00,590.16
11,30,-9.00,-47.00,608.71
12,30,9.00,-47.00,608.71
13,30,-10.50,-47.00,608.33
14,30,10.50,-47.00,608.33
15,30,-12.00,-47.00,589.10
16,30,12.00,-47.00,589.10
17,30,-13.50,-47.00,607.45
18,30,13.50,-47.00,607.45
19,30,-15.00,-47.00,606.90
20,30,15.00,-47.00,606.90
21,30,-16.50,-47.00,587.61
22,30,16.50,-47.00,587.61
23,30,-18.00,-47.00,605.74
24,30,18.00,-47.00,605.74
25,30,-19.50,-47.00,605.04
26,30,19.50,-47.00,605.04
27,30,-21.00,-47.00,585.73
28,30,21.00,-47.00,585.73
29,30,-22.50,-47.00,603.63
30,30,22.50,-47.00,603.63
31,30,-24.00,-47.00,602.80
32,30,24.00,-47.00,602.80
33,30,-25.50,-47.00,583.51
34,30,25.50,-47.00,583.51
35,30,-27.00,-47.00,582.60
36,30,27.00,-47.00,582.60
37,30,-28.50,-47.00,600.23
38,30,28.50,-47.00,600.23
39,30,-30.00,-47.00,599.25
40,30,30.00,-47.00,599.25
41,30,-31.50,-47.00,580.00
42,30,31.50,-47.00,580.01
43,30,-33.00,-47.00,597.39
44,30,33.00,-47.00,597.39
45,30,-34.50,-47.00,596.32
46,30,34.50,-47.00,596.32
47,30,-36.00,-47.00,577.22
48,30,36.00,-47.00,577.22
49,30,-37.50,-47.00,594.34
50,30,37.50,-47.00,594.34
51,30,-39.00,-47.00,593.21
52,30,39.00,-47.00,593.21
53,30,-40.50,-47.00,574.32
54,30,40.50,-47.00,574.32
55,30,-42.00,-47.00,573.14
56,30,42.00,-47.00,573.14
57,30,-43.50,-47.00,589.97
58,30,43.50,-47.00,589.97
59,30,-45.00,-47.00,571.35
60,30,45.00,-47.00,571.35
61,30,-46.50,-47.00,570.14
62,30,46.50,-47.00,570.14
63,30,-48.00,-47.00,586.66
64,30,48.00,-47.00,586.66
65,30,-49.50,-47.00,585.43
66,30,49.50,-47.00,585.43
67,30,-51.00,-47.00,567.16
68,30,51.00,-47.00,567.16
69,30,-52.50,-47.00,565.91
70,30,52.50,-47.00,565.91
71,30,-54.00,-47.00,582.10
72,30,54.00,-47.00,582.10
73,30,-55.50,-47.00,564.26
74,30,55.50,-47.00,564.26
75,30,-57.00,-47.00,563.00
76,30,57.00,-47.00,563.00
77,30,-58.50,-47.00,561.75
78,30,58.50,-47.00,561.75
79,30,-60.00,-47.00,577.56
80,30,60.00,-47.00,577.56
81,30,-61.50,-47.00,560.25
82,30,61.50,-47.00,560.25
83,30,-63.00,-47.00,559.00
84,30,63.00,-47.00,559.00
85,30,-64.50,-47.00,557.75
86,30,64.50,-47.00,557.75
87,30,-66.00,-47.00,557.70
88,30,66.00,-47.00,557.70
89,30,-67.50,-47.00,556.47
90,30,67.50,-47.00,556.47
91,30,-69.00,-47.00,555.24
92,30,69.00,-47.00,555.24
93,30,-70.50,-47.00,554.02
94,30,70.50,-47.00,554.02
95,30,-72.00,-47.00,554.22
96,30,72.00,-47.00,554.22
97,30,-73.50,-47.00,553.01
98,30,73.50,-47.00,553.01
99,30,-75.00,-47.00,551.81
0,31,0.00,-48.50,609.93
1,31,-1.50,-48.50,609.90
2,31,1.50,-48.50,609.90
3,31,-3.00,-48.50,609.82
4,31,3.00,-48.50,609.82
5,31,-4.50,-48.50,609.68
6,31,4.50,-48.50,609.68
7,31,-6.00,-48.50,609.47
8,31,6.00,-48.50,609.47
9,31,-7.50,-48.50,609.25
