i,j,x,y,power
73,23,-55.50,-36.50,533.69
74,23,55.50,-36.50,533.69
75,23,-57.00,-36.50,548.16
76,23,57.00,-36.50,548.16
77,23,-58.50,-36.50,546.54
78,23,58.50,-36.50,546.54
79,23,-60.00,-36.50,531.13
80,23,60.00,-36.50,531.13
81,23,-61.50,-36.50,545.04
82,23,61.50,-36.50,545.04
83,23,-63.00,-36.50,543.48
84,23,63.00,-36.50,543.48
85,23,-64.50,-36.50,529.26
86,23,64.50,-36.50,529.26
87,23,-66.00,-36.50,542.49
88,23,66.00,-36.50,542.49
89,23,-67.50,-36.50,541.00
90,23,67.50,-36.50,541.00
91,23,-69.00,-36.50,528.24
92,23,69.00,-36.50,528.24
93,23,-70.50,-36.50,526.80
94,23,70.50,-36.50,526.80
95,23,-72.00,-36.50,539.21
96,23,72.00,-36.50,539.21
97,23,-73.50,-36.50,528.31
98,23,73.50,-36.50,528.31
99,23,-75.00,-36.50,526.93
0,24,0.00,-38.00,629.28
1,24,-1.50,-38.00,629.22
2,24,1.50,-38.00,629.22
3,24,-3.00,-38.00,629.05
4,24,3.00,-38.00,629.05
5,24,-4.50,-38.00,628.76
6,24,4.50,-38.00,628.76
7,24,-6.00,-38.00,628.36
8,24,6.00,-38.00,628.36
9,24,-7.50,-38.00,627.85
10,24,7.50,-38.00,627.85
11,24,-9.00,-38.00,627.23
12,24,9.00,-38.00,627.23
13,24,-10.50,-38.00,626.50
14,24,10.50,-38.00,626.50
15,24,-12.00,-38.00,625.68
16,24,12.00,-38.00,625.68
17,24,-13.50,-38.00,624.77
18,24,13.50,-38.00,624.77
19,24,-15.00,-38.00,623.76
20,24,15.00,-38.00,623.76
21,24,-16.50,-38.00,622.67
22,24,16.50,-38.00,622.67
23,24,-18.00,-38.00,621.49
24,24,18.00,-38.00,621.49
25,24,-19.50,-38.00,620.25
26,24,19.50,-38.00,620.25
27,24,-21.00,-38.00,618.93
28,24,21.00,-38.00,618.93
29,24,-22.50,-38.00,617.55
30,24,22.50,-38.00,617.55
31,24,-24.00,-38.00,616.12
32,24,24.00,-38.00,616.12
33,24,-25.50,-38.00,614.63
34,24,25.50,-38.00,614.63
35,24,-27.00,-38.00,613.10
36,24,27.00,-38.00,613.10
37,24,-28.50,-38.00,611.53
38,24,28.50,-38.00,611.53
39,24,-30.00,-38.00,609.92
40,24,30.00,-38.00,609.92
41,24,-31.50,-38.00,608.29
42,24,31.50,-38.00,608.29
43,24,-33.00,-38.00,588.88
44,24,33.00,-38.00,588.88
45,24,-34.50,-38.00,604.94
46,24,34.50,-38.00,604.94
47,24,-36.00,-38.00,585.81
48,24,36.00,-38.00,585.81
49,24,-37.50,-38.00,584.10
50,24,37.50,-38.00,584.10
51,24,-39.00,-38.00,582.38
52,24,39.00,-38.00,582.38
53,24,-40.50,-38.00,563.59
54,24,40.50,-38.00,563.59
55,24,-42.00,-38.00,579.30
56,24,42.00,-38.00,579.30
57,24,-43.50,-38.00,577.57
58,24,43.50,-38.00,577.57
59,24,-45.00,-38.00,559.23
60,24,45.00,-38.00,559.23
61,24,-46.50,-38.00,557.51
62,24,46.50,-38.00,557.51
63,24,-48.00,-38.00,556.77
64,24,48.00,-38.00,556.77
65,24,-49.50,-38.00,555.07
66,24,49.50,-38.00,555.07
67,24,-51.00,-38.00,553.39
68,24,51.00,-38.00,553.39
69,24,-52.50,-38.00,536.24
70,24,52.50,-38.00,536.24
71,24,-54.00,-38.00,551.21
72,24,54.00,-38.00,551.21
73,24,-55.50,-38.00,549.57
74,24,55.50,-38.00,549.57
75,24,-57.00,-38.00,533.22
76,24,57.00,-38.00,533.22
77,24,-58.50,-38.00,547.73
78,24,58.50,-38.00,547.73
79,24,-60.00,-38.00,546.14
80,24,60.00,-38.00,546.14
81,24,-61.50,-38.00,530.76
82,24,61.50,-38.00,530.76
83,24,-63.00,-38.00,529.22
84,24,63.00,-38.00,529.22
85,24,-64.50,-38.00,543.19
86,24,64.50,-38.00,543.19
87,24,-66.00,-38.00,541.69
88,24,66.00,-38.00,541.69
89,24,-67.50,-38.00,527.51
90,24,67.50,-38.00,527.51
91,24,-69.00,-38.00,540.80
92,24,69.00,-38.00,540.80
93,24,-70.50,-38.00,539.36
94,24,70.50,-38.00,539.36
95,24,-72.00,-38.00,526.65
96,24,72.00,-38.00,526.65
97,24,-73.50,-38.00,525.26
98,24,73.50,-38.00,525.26
99,24,-75.00,-38.00,537.73
0,25,0.00,-39.50,629.25
1,25,-1.50,-39.50,629.20
2,25,1.50,-39.50,629.20
3,25,-3.00,-39.50,629.03
4,25,3.00,-39.50,629.03
5,25,-4.50,-39.50,628.75
6,25,4.50,-39.50,628.75
7,25,-6.00,-39.50,628.37
8,25,6.00,-39.50,628.37
9,25,-7.50,-39.50,627.87
10,25,7.50,-39.50,627.87
11,25,-9.00,-39.50,627.28
12,25,9.00,-39.50,627.28
13,25,-10.50,-39.50,626.58
14,25,10.50,-39.50,626.58
15,25,-12.00,-39.50,625.79
16,25,12.00,-39.50,625.79
17,25,-13.50,-39.50,624.90
18,25,13.50,-39.50,624.90
19,25,-15.00,-39.50,623.93
20,25,15.00,-39.50,623.93
21,25,-16.50,-39.50,622.87
22,25,16.50,-39.50,622.87
23,25,-18.00,-39.50,621.74
24,25,18.00,-39.50,621.74
25,25,-19.50,-39.50,620.53
26,25,19.50,-39.50,620.53
27,25,-21.00,-39.50,619.26
28,25,21.00,-39.50,619.26
29,25,-22.50,-39.50,617.92
30,25,22.50,-39.50,617.92
31,25,-24.00,-39.50,616.53
32,25,24.00,-39.50,616.53
33,25,-25.50,-39.50,615.09
34,25,25.50,-39.50,615.09
35,25,-27.00,-39.50,613.60
36,25,27.00,-39.50,613.60
37,25,-28.50,-39.50,612.07
38,25,28.50,-39.50,612.07
39,25,-30.00,-39.50,610.50
40,25,30.00,-39.50,610.50
41,25,-31.50,-39.50,608.91
42,25,31.50,-39.50,608.91
43,25,-33.00,-39.50,607.29
44,25,33.00,-39.50,607.29
45,25,-34.50,-39.50,605.65
46,25,34.50,-39.50,605.65
47,25,-36.00,-39.50,603.99
48,25,36.00,-39.50,603.99
49,25,-37.50,-39.50,602.31
50,25,37.50,-39.50,602.31
51,25,-39.00,-39.50,600.63
52,25,39.00,-39.50,600.63
53,25,-40.50,-39.50,598.94
54,25,40.50,-39.50,598.94
55,25,-42.00,-39.50,580.18
56,25,42.00,-39.50,580.18
57,25,-43.50,-39.50,578.49
58,25,43.50,-39.50,578.49
59,25,-45.00,-39.50,576.79
60,25,45.00,-39.50,576.79
61,25,-46.50,-39.50,558.48
62,25,46.50,-39.50,558.48
63,25,-48.00,-39.50,573.87
64,25,48.00,-39.50,573.87
65,25,-49.50,-39.50,572.20
66,25,49.50,-39.50,572.20
67,25,-51.00,-39.50,554.43
68,25,51.00,-39.50,554.43
69,25,-52.50,-39.50,552.78
70,25,52.50,-39.50,552.78
71,25,-54.00,-39.50,567.78
72,25,54.00,-39.50,567.78
73,25,-55.50,-39.50,550.68
74,25,55.50,-39.50,550.68
75,25,-57.00,-39.50,549.07
76,25,57.00,-39.50,549.07
77,25,-58.50,-39.50,547.49
78,25,58.50,-39.50,547.49
79,25,-60.00,-39.50,531.19
80,25,60.00,-39.50,531.19
81,25,-61.50,-39.50,545.75
82,25,61.50,-39.50,545.75
83,25,-63.00,-39.50,544.22
84,25,63.00,-39.50,544.22
85,25,-64.50,-39.50,528.89
86,25,64.50,-39.50,528.89
87,25,-66.00,-39.50,542.89
88,25,66.00,-39.50,542.89
89,25,-67.50,-39.50,541.42
90,25,67.50,-39.50,541.42
91,25,-69.00,-39.50,527.27
92,25,69.00,-39.50,527.27
93,25,-70.50,-39.50,525.84
94,25,70.50,-39.50,525.84
95,25,-72.00,-39.50,539.19
96,25,72.00,-39.50,539.19
97,25,-73.50,-39.50,537.80
98,25,73.50,-39.50,537.80
99,25,-75.00,-39.50,525.14
0,26,0.00,-41.00,629.18
1,26,-1.50,-41.00,629.13
2,26,1.50,-41.00,629.13
3,26,-3.00,-41.00,628.96
4,26,3.00,-41.00,628.96
5,26,-4.50,-41.00,628.70
6,26,4.50,-41.00,628.70
7,26,-6.00,-41.00,628.33
8,26,6.00,-41.00,628.33
9,26,-7.50,-41.00,627.85
10,26,7.50,-41.00,627.85
11,26,-9.00,-41.00,627.28
12,26,9.00,-41.00,627.28
13,26,-10.50,-41.00,626.61
14,26,10.50,-41.00,626.60
15,26,-12.00,-41.00,625.84
16,26,12.00,-41.00,625.84
17,26,-13.50,-41.00,624.99
18,26,13.50,-41.00,624.99
19,26,-15.00,-41.00,624.05
20,26,15.00,-41.00,624.05
21,26,-16.50,-41.00,623.02
22,26,16.50,-41.00,623.02
23,26,-18.00,-41.00,621.93
24,26,18.00,-41.00,621.93
25,26,-19.50,-41.00,620.76
26,26,19.50,-41.00,620.76
27,26,-21.00,-41.00,619.53
28,26,21.00,-41.00,619.53
29,26,-22.50,-41.00,618.23
30,26,22.50,-41.00,618.23
31,26,-24.00,-41.00,616.88
32,26,24.00,-41.00,616.88
33,26,-25.50,-41.00,615.48
34,26,25.50,-41.00,615.48
35,26,-27.00,-41.00,614.03
36,26,27.00,-41.00,614.03
37,26,-28.50,-41.00,612.55
38,26,28.50,-41.00,612.55
39,26,-30.00,-41.00,611.02
40,26,30.00,-41.00,611.02
41,26,-31.50,-41.00,609.47
42,26,31.50,-41.00,609.47
43,26,-33.00,-41.00,607.89
44,26,33.00,-41.00,607.89
45,26,-34.50,-41.00,606.29
46,26,34.50,-41.00,606.29
47,26,-36.00,-41.00,604.67
48,26,36.00,-41.00,604.67
49,26,-37.50,-41.00,603.03
50,26,37.50,-41.00,603.03
51,26,-39.00,-41.00,601.38
52,26,39.00,-41.00,601.38
53,26,-40.50,-41.00,599.73
54,26,40.50,-41.00,599.73
55,26,-42.00,-41.00,598.07
56,26,42.00,-41.00,598.07
57,26,-43.50,-41.00,596.41
58,26,43.50,-41.00,596.41
59,26,-45.00,-41.00,594.75
60,26,45.00,-41.00,594.75
61,26,-46.50,-41.00,593.09
62,26,46.50,-41.00,593.09
63,26,-48.00,-41.00,574.81
64,26,48.00,-41.00,574.81
65,26,-49.50,-41.00,573.17
66,26,49.50,-41.00,573.17
67,26,-51.00,-41.00,571.53
68,26,51.00,-41.00,571.53
69,26,-52.50,-41.00,553.80
70,26,52.50,-41.00,553.80
71,26,-54.00,-41.00,568.82
72,26,54.00,-41.00,568.82
73,26,-55.50,-41.00,567.22
74,26,55.50,-41.00,567.22
75,26,-57.00,-41.00,550.15
76,26,57.00,-41.00,550.15
77,26,-58.50,-41.00,548.58
78,26,58.50,-41.00,548.58
79,26,-60.00,-41.00,547.03
80,26,60.00,-41.00,547.03
81,26,-61.50,-41.00,561.61
82,26,61.50,-41.00,561.61
83,26,-63.00,-41.00,545.36
84,26,63.00,-41.00,545.36
85,26,-64.50,-41.00,543.86
86,26,64.50,-41.00,543.86
87,26,-66.00,-41.00,542.39
88,26,66.00,-41.00,542.39
89,26,-67.50,-41.00,527.10
90,26,67.50,-41.00,527.10
91,26,-69.00,-41.00,541.16
92,26,69.00,-41.00,541.16
93,26,-70.50,-41.00,539.74
94,26,70.50,-41.00,539.74
95,26,-72.00,-41.00,525.63
96,26,72.00,-41.00,525.63
97,26,-73.50,-41.00,539.01
98,26,73.50,-41.00,539.01
99,26,-75.00,-41.00,537.66
0,27,0.00,-42.50,629.06
1,27,-1.50,-42.50,629.01
2,27,1.50,-42.50,629.01
3,27,-3.00,-42.50,628.86
4,27,3.00,-42.50,628.86
5,27,-4.50,-42.50,628.60
6,27,4.50,-42.50,628.60
7,27,-6.00,-42.50,628.24
8,27,6.00,-42.50,628.24
9,27,-7.50,-42.50,627.79
10,27,7.50,-42.50,627.78
11,27,-9.00,-42.50,627.23
12,27,9.00,-42.50,627.23
13,27,-10.50,-42.50,626.58
14,27,10.50,-42.50,626.58
15,27,-12.00,-42.50,625.85
16,27,12.00,-42.50,625.85
17,27,-13.50,-42.50,625.02
18,27,13.50,-42.50,625.02
19,27,-15.00,-42.50,624.11
20,27,15.00,-42.50,624.11
21,27,-16.50,-42.50,623.13
22,27,16.50,-42.50,623.13
23,27,-18.00,-42.50,622.07
24,27,18.00,-42.50,622.07
25,27,-19.50,-42.50,620.94
26,27,19.50,-42.50,620.94
27,27,-21.00,-42.50,619.74
28,27,21.00,-42.50,619.74
29,27,-22.50,-42.50,618.49
30,27,22.50,-42.50,618.49
31,27,-24.00,-42.50,617.18
32,27,24.00,-42.50,617.18
33,27,-25.50,-42.50,615.82
34,27,25.50,-42.50,615.82
35,27,-27.00,-42.50,614.42
36,27,27.00,-42.50,614.42
37,27,-28.50,-42.50,612.97
38,27,28.50,-42.50,612.97
39,27,-30.00,-42.50,611.49
40,27,30.00,-42.50,611.49
41,27,-31.50,-42.50,609.98
42,27,31.50,-42.50,609.98
43,27,-33.00,-42.50,608.44
44,27,33.00,-42.50,608.44
45,27,-34.50,-42.50,606.87
46,27,34.50,-42.50,606.87
47,27,-36.00,-42.50,605.29
48,27,36.00,-42.50,605.29
49,27,-37.50,-42.50,603.69
50,27,37.50,-42.50,603.69
51,27,-39.00,-42.50,602.08
52,27,39.00,-42.50,602.08
53,27,-40.50,-42.50,600.46
54,27,40.50,-42.50,600.46
55,27,-42.00,-42.50,598.84
56,27,42.00,-42.50,598.84
57,27,-43.50,-42.50,597.21
58,27,43.50,-42.50,597.21
59,27,-45.00,-42.50,595.58
60,27,45.00,-42.50,595.58
61,27,-46.50,-42.50,593.95
62,27,46.50,-42.50,593.95
63,27,-48.00,-42.50,592.33
64,27,48.00,-42.50,592.33
65,27,-49.50,-42.50,574.08
66,27,49.50,-42.50,574.08
67,27,-51.00,-42.50,572.47
68,27,51.00,-42.50,572.47
69,27,-52.50,-42.50,587.50
70,27,52.50,-42.50,587.50
71,27,-54.00,-42.50,585.92
72,27,54.00,-42.50,585.92
73,27,-55.50,-42.50,568.23
74,27,55.50,-42.50,568.23
75,27,-57.00,-42.50,566.67
76,27,57.00,-42.50,566.67
77,27,-58.50,-42.50,565.12
78,27,58.50,-42.50,565.12
79,27,-60.00,-42.50,548.09
80,27,60.00,-42.50,548.09
81,27,-61.50,-42.50,546.58
82,27,61.50,-42.50,546.58
83,27,-63.00,-42.50,561.20
84,27,63.00,-42.50,561.20
85,27,-64.50,-42.50,544.97
86,27,64.50,-42.50,544.97
87,27,-66.00,-42.50,543.51
88,27,66.00,-42.50,543.51
89,27,-67.50,-42.50,542.06
90,27,67.50,-42.50,542.06
91,27,-69.00,-42.50,540.64
92,27,69.00,-42.50,540.64
93,27,-70.50,-42.50,540.89
94,27,70.50,-42.50,540.89
95,27,-72.00,-42.50,539.51
96,27,72.00,-42.50,539.51
97,27,-73.50,-42.50,538.14
98,27,73.50,-42.50,538.14
99,27,-75.00,-42.50,524.08
0,28,0.00,-44.00,628.91
1,28,-1.50,-44.00,628.86
2,28,1.50,-44.00,628.86
3,28,-3.00,-44.00,628.71
4,28,3.00,-44.00,628.71
5,28,-4.50,-44.00,628.46
6,28,4.50,-44.00,628.46
7,28,-6.00,-44.00,628.12
8,28,6.00,-44.00,628.12
9,28,-7.50,-44.00,627.68
10,28,7.50,-44.00,627.68
11,28,-9.00,-44.00,627.15
12,28,9.00,-44.00,627.15
13,28,-10.50,-44.00,626.52
14,28,10.50,-44.00,626.52
15,28,-12.00,-44.00,625.81
16,28,12.00,-44.00,625.81
17,28,-13.50,-44.00,625.01
18,28,13.50,-44.00,625.01
19,28,-15.00,-44.00,624.14
20,28,15.00,-44.00,624.14
21,28,-16.50,-44.00,623.19
22,28,16.50,-44.00,623.19
23,28,-18.00,-44.00,622.16
24,28,18.00,-44.00,622.16
25,28,-19.50,-44.00,621.07
26,28,19.50,-44.00,621.07
27,28,-21.00,-44.00,619.91
28,28,21.00,-44.00,619.91
29,28,-22.50,-44.00,618.70
30,28,22.50,-44.00,618.70
31,28,-24.00,-44.00,617.43
32,28,24.00,-44.00,617.43
33,28,-25.50,-44.00,616.11
34,28,25.50,-44.00,616.11
35,28,-27.00,-44.00,614.75
36,28,27.00,-44.00,614.75
37,28,-28.50,-44.00,613.34
38,28,28.50,-44.00,613.34
39,28,-30.00,-44.00,611.90
40,28,30.00,-44.00,611.90
41,28,-31.50,-44.00,610.43
42,28,31.50,-44.00,610.43
43,28,-33.00,-44.00,608.93
44,28,33.00,-44.00,608.93
45,28,-34.50,-44.00,607.41
46,28,34.50,-44.00,607.41
47,28,-36.00,-44.00,605.86
48,28,36.00,-44.00,605.86
49,28,-37.50,-44.00,604.30
50,28,37.50,-44.00,604.30
51,28,-39.00,-44.00,602.73
52,28,39.00,-44.00,602.73
53,28,-40.50,-44.00,601.14
54,28,40.50,-44.00,601.14
55,28,-42.00,-44.00,599.55
56,28,42.00,-44.00,599.55
57,28,-43.50,-44.00,597.95
58,28,43.50,-44.00,597.95
59,28,-45.00,-44.00,596.36
60,28,45.00,-44.00,596.36
61,28,-46.50,-44.00,594.76
62,28,46.50,-44.00,594.76
63,28,-48.00,-44.00,593.16
64,28,48.00,-44.00,593.16
65,28,-49.50,-44.00,591.58
66,28,49.50,-44.00,591.58
67,28,-51.00,-44.00,589.99
68,28,51.00,-44.00,589.99
69,28,-52.50,-44.00,588.42
70,28,52.50,-44.00,588.42
71,28,-54.00,-44.00,586.85
72,28,54.00,-44.00,586.85
73,28,-55.50,-44.00,585.30
74,28,55.50,-44.00,585.30
75,28,-57.00,-44.00,567.65
76,28,57.00,-44.00,567.65
77,28,-58.50,-44.00,566.12
78,28,58.50,-44.00,566.12
79,28,-60.00,-44.00,564.61
80,28,60.00,-44.00,564.61
81,28,-61.50,-44.00,563.73
82,28,61.50,-44.00,563.73
83,28,-63.00,-44.00,562.25
84,28,63.00,-44.00,562.25
85,28,-64.50,-44.00,560.78
86,28,64.50,-44.00,560.78
87,28,-66.00,-44.00,559.34
88,28,66.00,-44.00,559.33
89,28,-67.50,-44.00,543.15
90,28,67.50,-44.00,543.15
91,28,-69.00,-44.00,541.74
92,28,69.00,-44.00,541.74
93,28,-70.50,-44.00,540.35
94,28,70.50,-44.00,540.35
95,28,-72.00,-44.00,540.63
96,28,72.00,-44.00,540.63
97,28,-73.50,-44.00,539.27
98,28,73.50,-44.00,539.27
99,28,-75.00,-44.00,537.94
0,29,0.00,-45.50,628.72
1,29,-1.50,-45.50,628.68
2,29,1.50,-45.50,628.68
3,29,-3.00,-45.50,628.53
4,29,3.00,-45.50,628.53
5,29,-4.50,-45.50,628.29
6,29,4.50,-45.50,628.29
7,29,-6.00,-45.50,627.96
8,29,6.00,-45.50,627.96
9,29,-7.50,-45.50,627.54
10,29,7.50,-45.50,627.54
11,29,-9.00,-45.50,627.02
12,29,9.00,-45.50,627.02
13,29,-10.50,-45.50,626.42
14,29,10.50,-45.50,626.42
15,29,-12.00,-45.50,625.74
16,29,12.00,-45.50,625.74
17,29,-13.50,-45.50,624.97
18,29,13.50,-45.50,624.97
19,29,-15.00,-45.50,624.12
20,29,15.00,-45.50,624.12
21,29,-16.50,-45.50,623.20
22,29,16.50,-45.50,623.20
23,29,-18.00,-45.50,622.21
24,29,18.00,-45.50,622.21
25,29,-19.50,-45.50,621.16
26,29,19.50,-45.50,621.16
27,29,-21.00,-45.50,620.04
28,29,21.00,-45.50,620.04
29,29,-22.50,-45.50,618.86
30,29,22.50,-45.50,618.86
31,29,-24.00,-45.50,617.63
32,29,24.00,-45.50,617.63
33,29,-25.50,-45.50,616.35
34,29,25.50,-45.50,616.35
35,29,-27.00,-45.50,615.03
36,29,27.00,-45.50,615.03
37,29,-28.50,-45.50,613.67
38,29,28.50,-45.50,613.67
39,29,-30.00,-45.50,612.27
40,29,30.00,-45.50,612.27
41,29,-31.50,-45.50,610.83
42,29,31.50,-45.50,610.83
43,29,-33.00,-45.50,609.37
44,29,33.00,-45.50,609.37
45,29,-34.50,-45.50,607.89
46,29,34.50,-45.50,607.89
47,29,-36.00,-45.50,606.38
48,29,36.00,-45.50,606.38
49,29,-37.50,-45.50,604.86
50,29,37.50,-45.50,604.86
51,29,-39.00,-45.50,603.32
52,29,39.00,-45.50,603.32
53,29,-40.50,-45.50,601.77
54,29,40.50,-45.50,601.77
55,29,-42.00,-45.50,600.21
56,29,42.00,-45.50,600.21
57,29,-43.50,-45.50,598.65
58,29,43.50,-45.50,598.65
59,29,-45.00,-45.50,597.08
60,29,45.00,-45.50,597.08
61,29,-46.50,-45.50,595.52
62,29,46.50,-45.50,595.52
63,29,-48.00,-45.50,593.95
64,29,48.00,-45.50,593.95
65,29,-49.50,-45.50,592.39
66,29,49.50,-45.50,592.39
67,29,-51.00,-45.50,590.83
68,29,51.00,-45.50,590.83
69,29,-52.50,-45.50,589.29
70,29,52.50,-45.50,589.29
71,29,-54.00,-45.50,587.75
72,29,54.00,-45.50,587.75
73,29,-55.50,-45.50,586.22
74,29,55.50,-45.50,586.22
75,29,-57.00,-45.50,584.70
76,29,57.00,-45.50,584.70
77,29,-58.50,-45.50,583.19
78,29,58.50,-45.50,583.19
79,29,-60.00,-45.50,581.70
80,29,60.00,-45.50,581.70
81,29,-61.50,-45.50,580.22
82,29,61.50,-45.50,580.22
83,29,-63.00,-45.50,578.75
84,29,63.00,-45.50,578.75
85,29,-64.50,-45.50,561.81
86,29,64.50,-45.50,561.81
87,29,-66.00,-45.50,560.37
88,29,66.00,-45.50,560.37
89,29,-67.50,-45.50,558.96
90,29,67.50,-45.50,558.96
91,29,-69.00,-45.50,542.81
92,29,69.00,-45.50,542.81
93,29,-70.50,-45.50,541.42
94,29,70.50,-45.50,541.42
95,29,-72.00,-45.50,555.56
96,29,72.00,-45.50,555.56
97,29,-73.50,-45.50,554.21
98,29,73.50,-45.50,554.21
99,29,-75.00,-45.50,539.04
0,30,0.00,-47.00,628.51
1,30,-1.50,-47.00,628.46
2,30,1.50,-47.00,628.46
3,30,-3.00,-47.00,628.32
4,30,3.00,-47.00,628.32
5,30,-4.50,-47.00,628.09
6,30,4.50,-47.00,628.09
7,30,-6.00,-47.00,627.77
8,30,6.00,-47.00,627.77
9,30,-7.50,-47.00,627.37
10,30,7.50,-47.00,627.37
11,30,-9.00,-47.00,626.87
12,30,9.00,-47.00,626.87
13,30,-10.50,-47.00,626.29
14,30,10.50,-47.00,626.29
15,30,-12.00,-47.00,625.63
16,30,12.00,-47.00,625.63
17,30,-13.50,-47.00,624.89
18,30,13.50,-47.00,624.89
19,30,-15.00,-47.00,624.07
20,30,15.00,-47.00,624.07
21,30,-16.50,-47.00,623.18
22,30,16.50,-47.00,623.18
23,30,-18.00,-47.00,622.23
24,30,18.00,-47.00,622.23
25,30,-19.50,-47.00,621.21
26,30,19.50,-47.00,621.21
27,30,-21.00,-47.00,620.12
28,30,21.00,-47.00,620.12
29,30,-22.50,-47.00,618.99
30,30,22.50,-47.00,618.99
31,30,-24.00,-47.00,617.79
32,30,24.00,-47.00,617.79
33,30,-25.50,-47.00,616.55
34,30,25.50,-47.00,616.55
35,30,-27.00,-47.00,615.27
36,30,27.00,-47.00,615.27
37,30,-28.50,-47.00,613.95
38,30,28.50,-47.00,613.95
39,30,-30.00,-47.00,612.59
40,30,30.00,-47.00,612.59
41,30,-31.50,-47.00,611.19
42,30,31.50,-47.00,611.19
43,30,-33.00,-47.00,609.77
44,30,33.00,-47.00,609.77
45,30,-34.50,-47.00,608.32
46,30,34.50,-47.00,608.32
47,30,-36.00,-47.00,606.86
48,30,36.00,-47.00,606.86
49,30,-37.50,-47.00,605.37
50,30,37.50,-47.00,605.37
51,30,-39.00,-47.00,603.87
52,30,39.00,-47.00,603.87
53,30,-40.50,-47.00,602.35
54,30,40.50,-47.00,602.35
55,30,-42.00,-47.00,600.83
56,30,42.00,-47.00,600.83
57,30,-43.50,-47.00,599.30
58,30,43.50,-47.00,599.30
59,30,-45.00,-47.00,597.77
60,30,45.00,-47.00,597.77
61,30,-46.50,-47.00,596.23
62,30,46.50,-47.00,596.23
63,30,-48.00,-47.00,594.69
64,30,48.00,-47.00,594.69
65,30,-49.50,-47.00,593.16
66,30,49.50,-47.00,593.16
67,30,-51.00,-47.00,591.63
68,30,51.00,-47.00,591.63
69,30,-52.50,-47.00,590.11
70,30,52.50,-47.00,590.11
71,30,-54.00,-47.00,588.59
72,30,54.00,-47.00,588.59
73,30,-55.50,-47.00,587.08
74,30,55.50,-47.00,587.08
75,30,-57.00,-47.00,585.59
76,30,57.00,-47.00,585.59
77,30,-58.50,-47.00,584.10
78,30,58.50,-47.00,584.10
79,30,-60.00,-47.00,582.63
80,30,60.00,-47.00,582.63
81,30,-61.50,-47.00,581.17
82,30,61.50,-47.00,581.17
83,30,-63.00,-47.00,579.72
84,30,63.00,-47.00,579.72
85,30,-64.50,-47.00,578.29
86,30,64.50,-47.00,578.29
87,30,-66.00,-47.00,561.37
88,30,66.00,-47.00,561.37
89,30,-67.50,-47.00,559.97
90,30,67.50,-47.00,559.97
91,30,-69.00,-47.00,558.58
92,30,69.00,-47.00,558.58
93,30,-70.50,-47.00,557.22
94,30,70.50,-47.00,557.22
95,30,-72.00,-47.00,556.61
96,30,72.00,-47.00,556.61
97,30,-73.50,-47.00,555.27
98,30,73.50,-47.00,555.27
99,30,-75.00,-47.00,553.96
0,31,0.00,-48.50,628.26
1,31,-1.50,-48.50,628.22
2,31,1.50,-48.50,628.22
3,31,-3.00,-48.50,628.09
4,31,3.00,-48.50,628.09
5,31,-4.50,-48.50,627.87
6,31,4.50,-48.50,627.87
7,31,-6.00,-48.50,627.56
8,31,6.00,-48.50,627.56
9,31,-7.50,-48.50,627.17
10,31,7.50,-48.50,627.17
11,31,-9.00,-48.50,626.69
12,31,9.00,-48.50,626.69
13,31,-10.50,-48.50,626.13
14,31,10.50,-48.50,626.13
15,31,-12.00,-48.50,625.49
16,31,12.00,-48.50,625.49
17,31,-13.50,-48.50,624.78
18,31,13.50,-48.50,624.78
19,31,-15.00,-48.50,623.99
20,31,15.00,-48.50,623.99
21,31,-16.50,-48.50,623.13
22,31,16.50,-48.50,623.13
23,31,-18.00,-48.50,622.21
24,31,18.00,-48.50,622.21
25,31,-19.50,-48.50,621.22
26,31,19.50,-48.50,621.22
27,31,-21.00,-48.50,620.17
28,31,21.00,-48.50,620.17
29,31,-22.50,-48.50,619.07
30,31,22.50,-48.50,619.07
31,31,-24.00,-48.50,617.92
32,31,24.00,-48.50,617.92
33,31,-25.50,-48.50,616.72
34,31,25.50,-48.50,616.72
35,31,-27.00,-48.50,615.47
36,31,27.00,-48.50,615.47
37,31,-28.50,-48.50,614.19
38,31,28.50,-48.50,614.19
39,31,-30.00,-48.50,612.86
40,31,30.00,-48.50,612.86
41,31,-31.50,-48.50,611.51
42,31,31.50,-48.50,611.51
43,31,-33.00,-48.50,610.13
44,31,33.00,-48.50,610.13
45,31,-34.50,-48.50,608.72
46,31,34.50,-48.50,608.72
47,31,-36.00,-48.50,607.29
48,31,36.00,-48.50,607.29
49,31,-37.50,-48.50,605.84
50,31,37.50,-48.50,605.84
51,31,-39.00,-48.50,604.37
52,31,39.00,-48.50,604.37
53,31,-40.50,-48.50,602.89
54,31,40.50,-48.50,602.89
55,31,-42.00,-48.50,601.40
56,31,42.00,-48.50,601.40
57,31,-43.50,-48.50,599.90
58,31,43.50,-48.50,599.90
59,31,-45.00,-48.50,598.40
60,31,45.00,-48.50,598.40
61,31,-46.50,-48.50,596.90
62,31,46.50,-48.50,596.90
63,31,-48.00,-48.50,595.39
64,31,48.00,-48.50,595.39
65,31,-49.50,-48.50,593.88
66,31,49.50,-48.50,593.88
67,31,-51.00,-48.50,592.38
68,31,51.00,-48.50,592.38
69,31,-52.50,-48.50,590.89
70,31,52.50,-48.50,590.89
71,31,-54.00,-48.50,589.39
